,date,home_name,away_name,home_FG,home_FGA,home_FG%,home_3P,home_3PA,home_3P%,home_FT,home_FTA,home_FT%,home_ORB,home_DRB,home_TRB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_TS%,home_eFG%,home_3PAr,home_FTr,home_ORB%,home_DRB%,home_TRB%,home_AST%,home_STL%,home_BLK%,home_TOV%,home_USG%,home_ORtg,home_DRtg,home_TSA,home_FTAr,home_2P,home_2PA,home_2P%,home_2PAr,home_ORBr,home_DRBr,home_AST/TOV,home_STL/TOV,home_FIC,home_FT/FGA,home_HOB,home_+/-,away_FG,away_FGA,away_FG%,away_3P,away_3PA,away_3P%,away_FT,away_FTA,away_FT%,away_ORB,away_DRB,away_TRB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_TS%,away_eFG%,away_3PAr,away_FTr,away_ORB%,away_DRB%,away_TRB%,away_AST%,away_STL%,away_BLK%,away_TOV%,away_USG%,away_ORtg,away_DRtg,away_TSA,away_FTAr,away_2P,away_2PA,away_2P%,away_2PAr,away_ORBr,away_DRBr,away_AST/TOV,away_STL/TOV,away_FIC,away_FT/FGA,away_HOB,away_+/-,index
0,200801290,Seattle SuperSonics,San Antonio Spurs,37.0,89.0,0.4157303370786517,1.0,7.0,0.14285714285714285,13.0,13.0,1.0,11.0,34.0,45.0,20.0,7.0,7.0,6.0,16.0,88.0,0.46452702702702703,0.42134831460674155,0.07865168539325842,0.146,25.6,85.0,54.2,54.1,8.2,11.9,6.0,100.0,103.0,99.5,94.72,0.14606741573033707,36.0,82.0,0.43902439024390244,0.9213483146067416,0.24444444444444444,0.7555555555555555,3.3333333333333335,1.1666666666666667,72.875,0.14606741573033707,1.5405405405405406,3.0,33.0,76.0,0.4342105263157895,6.0,17.0,0.35294117647058826,13.0,17.0,0.7647058823529411,6.0,32.0,38.0,19.0,2.0,2.0,9.0,17.0,85.0,0.5091039770004792,0.47368421052631576,0.2236842105263158,0.224,15.0,74.4,45.8,57.6,2.3,2.4,9.7,100.0,99.5,103.0,83.48,0.2236842105263158,27.0,59.0,0.4576271186440678,0.7763157894736842,0.15789473684210525,0.8421052631578947,2.111111111111111,0.2222222222222222,57.125,0.17105263157894737,1.5757575757575757,-3.0,Seattle SuperSonics1
1,200801290,Seattle SuperSonics,San Antonio Spurs,37.0,89.0,0.4157303370786517,1.0,7.0,0.14285714285714285,13.0,13.0,1.0,11.0,34.0,45.0,20.0,7.0,7.0,6.0,16.0,88.0,0.46452702702702703,0.42134831460674155,0.07865168539325842,0.146,25.6,85.0,54.2,54.1,8.2,11.9,6.0,100.0,103.0,99.5,94.72,0.14606741573033707,36.0,82.0,0.43902439024390244,0.9213483146067416,0.24444444444444444,0.7555555555555555,3.3333333333333335,1.1666666666666667,72.875,0.14606741573033707,1.5405405405405406,3.0,33.0,76.0,0.4342105263157895,6.0,17.0,0.35294117647058826,13.0,17.0,0.7647058823529411,6.0,32.0,38.0,19.0,2.0,2.0,9.0,17.0,85.0,0.5091039770004792,0.47368421052631576,0.2236842105263158,0.224,15.0,74.4,45.8,57.6,2.3,2.4,9.7,100.0,99.5,103.0,83.48,0.2236842105263158,27.0,59.0,0.4576271186440678,0.7763157894736842,0.15789473684210525,0.8421052631578947,2.111111111111111,0.2222222222222222,57.125,0.17105263157894737,1.5757575757575757,-3.0,San Antonio Spurs1
2,200712050,Washington Wizards,Cleveland Cavaliers,44.0,83.0,0.5301204819277109,4.0,12.0,0.3333333333333333,13.0,16.0,0.8125,13.0,32.0,45.0,23.0,7.0,10.0,12.0,12.0,105.0,0.5830741892492225,0.5542168674698795,0.14457831325301204,0.193,36.1,84.2,60.8,52.3,8.1,18.5,11.8,100.0,121.5,99.5,90.04,0.1927710843373494,40.0,71.0,0.5633802816901409,0.8554216867469879,0.28888888888888886,0.7111111111111111,1.9166666666666667,0.5833333333333334,95.75,0.1566265060240964,1.5227272727272727,19.0,32.0,74.0,0.43243243243243246,10.0,20.0,0.5,12.0,14.0,0.8571428571428571,6.0,23.0,29.0,19.0,5.0,2.0,14.0,17.0,86.0,0.5364271457085829,0.5,0.2702702702702703,0.189,15.8,63.9,39.2,59.4,5.8,2.8,14.9,100.0,99.5,121.5,80.16,0.1891891891891892,22.0,54.0,0.4074074074074074,0.7297297297297297,0.20689655172413793,0.7931034482758621,1.3571428571428572,0.35714285714285715,52.0,0.16216216216216217,1.59375,-19.0,Washington Wizards1
3,200712050,Washington Wizards,Cleveland Cavaliers,44.0,83.0,0.5301204819277109,4.0,12.0,0.3333333333333333,13.0,16.0,0.8125,13.0,32.0,45.0,23.0,7.0,10.0,12.0,12.0,105.0,0.5830741892492225,0.5542168674698795,0.14457831325301204,0.193,36.1,84.2,60.8,52.3,8.1,18.5,11.8,100.0,121.5,99.5,90.04,0.1927710843373494,40.0,71.0,0.5633802816901409,0.8554216867469879,0.28888888888888886,0.7111111111111111,1.9166666666666667,0.5833333333333334,95.75,0.1566265060240964,1.5227272727272727,19.0,32.0,74.0,0.43243243243243246,10.0,20.0,0.5,12.0,14.0,0.8571428571428571,6.0,23.0,29.0,19.0,5.0,2.0,14.0,17.0,86.0,0.5364271457085829,0.5,0.2702702702702703,0.189,15.8,63.9,39.2,59.4,5.8,2.8,14.9,100.0,99.5,121.5,80.16,0.1891891891891892,22.0,54.0,0.4074074074074074,0.7297297297297297,0.20689655172413793,0.7931034482758621,1.3571428571428572,0.35714285714285715,52.0,0.16216216216216217,1.59375,-19.0,Cleveland Cavaliers1
4,200712300,Portland Trail Blazers,Philadelphia 76ers,36.0,76.0,0.47368421052631576,9.0,20.0,0.45,16.0,20.0,0.8,8.0,31.0,39.0,24.0,6.0,3.0,9.0,16.0,97.0,0.5719339622641509,0.5328947368421053,0.2631578947368421,0.263,21.6,72.1,48.8,66.7,7.2,4.6,9.6,100.0,116.6,86.5,84.8,0.2631578947368421,27.0,56.0,0.48214285714285715,0.7368421052631579,0.20512820512820512,0.7948717948717948,2.6666666666666665,0.6666666666666666,79.75,0.21052631578947367,1.6666666666666667,25.0,30.0,78.0,0.38461538461538464,4.0,13.0,0.3076923076923077,8.0,10.0,0.8,12.0,29.0,41.0,16.0,4.0,4.0,15.0,20.0,72.0,0.4368932038834951,0.41025641025641024,0.16666666666666666,0.128,27.9,78.4,51.3,53.3,4.8,7.1,15.4,100.0,86.5,116.6,82.4,0.1282051282051282,26.0,65.0,0.4,0.8333333333333334,0.2926829268292683,0.7073170731707317,1.0666666666666667,0.26666666666666666,42.5,0.10256410256410256,1.5333333333333334,-25.0,Portland Trail Blazers1
5,200712300,Portland Trail Blazers,Philadelphia 76ers,36.0,76.0,0.47368421052631576,9.0,20.0,0.45,16.0,20.0,0.8,8.0,31.0,39.0,24.0,6.0,3.0,9.0,16.0,97.0,0.5719339622641509,0.5328947368421053,0.2631578947368421,0.263,21.6,72.1,48.8,66.7,7.2,4.6,9.6,100.0,116.6,86.5,84.8,0.2631578947368421,27.0,56.0,0.48214285714285715,0.7368421052631579,0.20512820512820512,0.7948717948717948,2.6666666666666665,0.6666666666666666,79.75,0.21052631578947367,1.6666666666666667,25.0,30.0,78.0,0.38461538461538464,4.0,13.0,0.3076923076923077,8.0,10.0,0.8,12.0,29.0,41.0,16.0,4.0,4.0,15.0,20.0,72.0,0.4368932038834951,0.41025641025641024,0.16666666666666666,0.128,27.9,78.4,51.3,53.3,4.8,7.1,15.4,100.0,86.5,116.6,82.4,0.1282051282051282,26.0,65.0,0.4,0.8333333333333334,0.2926829268292683,0.7073170731707317,1.0666666666666667,0.26666666666666666,42.5,0.10256410256410256,1.5333333333333334,-25.0,Philadelphia 76ers1
6,200802210,Minnesota Timberwolves,San Antonio Spurs,41.0,81.0,0.5061728395061729,5.0,9.0,0.5555555555555556,12.0,17.0,0.7058823529411765,8.0,26.0,34.0,26.0,5.0,4.0,12.0,22.0,99.0,0.5594484629294756,0.5370370370370371,0.1111111111111111,0.21,20.5,72.2,45.3,63.4,5.7,8.2,11.9,100.0,113.3,114.4,88.48,0.20987654320987653,36.0,72.0,0.5,0.8888888888888888,0.23529411764705882,0.7647058823529411,2.1666666666666665,0.4166666666666667,71.375,0.14814814814814814,1.6341463414634145,-1.0,35.0,74.0,0.47297297297297297,8.0,25.0,0.32,22.0,26.0,0.8461538461538461,10.0,31.0,41.0,20.0,8.0,6.0,11.0,18.0,100.0,0.5852059925093633,0.527027027027027,0.33783783783783783,0.351,27.8,79.5,54.7,57.1,9.2,8.3,11.4,100.0,114.4,113.3,85.44,0.35135135135135137,27.0,49.0,0.5510204081632653,0.6621621621621622,0.24390243902439024,0.7560975609756098,1.8181818181818181,0.7272727272727273,82.0,0.2972972972972973,1.5714285714285714,1.0,Minnesota Timberwolves1
7,200802210,Minnesota Timberwolves,San Antonio Spurs,41.0,81.0,0.5061728395061729,5.0,9.0,0.5555555555555556,12.0,17.0,0.7058823529411765,8.0,26.0,34.0,26.0,5.0,4.0,12.0,22.0,99.0,0.5594484629294756,0.5370370370370371,0.1111111111111111,0.21,20.5,72.2,45.3,63.4,5.7,8.2,11.9,100.0,113.3,114.4,88.48,0.20987654320987653,36.0,72.0,0.5,0.8888888888888888,0.23529411764705882,0.7647058823529411,2.1666666666666665,0.4166666666666667,71.375,0.14814814814814814,1.6341463414634145,-1.0,35.0,74.0,0.47297297297297297,8.0,25.0,0.32,22.0,26.0,0.8461538461538461,10.0,31.0,41.0,20.0,8.0,6.0,11.0,18.0,100.0,0.5852059925093633,0.527027027027027,0.33783783783783783,0.351,27.8,79.5,54.7,57.1,9.2,8.3,11.4,100.0,114.4,113.3,85.44,0.35135135135135137,27.0,49.0,0.5510204081632653,0.6621621621621622,0.24390243902439024,0.7560975609756098,1.8181818181818181,0.7272727272727273,82.0,0.2972972972972973,1.5714285714285714,1.0,San Antonio Spurs2
8,200711040,Los Angeles Lakers,Utah Jazz,43.0,77.0,0.5584415584415584,3.0,15.0,0.2,30.0,37.0,0.8108108108108109,6.0,34.0,40.0,29.0,9.0,6.0,18.0,29.0,119.0,0.6378644939965694,0.577922077922078,0.19480519480519481,0.481,20.7,79.1,55.6,67.4,8.8,8.8,16.2,100.0,115.9,106.2,93.28,0.4805194805194805,40.0,62.0,0.6451612903225806,0.8051948051948052,0.15,0.85,1.6111111111111112,0.5,90.375,0.38961038961038963,1.6744186046511629,10.0,40.0,82.0,0.4878048780487805,3.0,14.0,0.21428571428571427,26.0,36.0,0.7222222222222222,9.0,23.0,32.0,25.0,9.0,3.0,16.0,29.0,109.0,0.5570318887980376,0.5060975609756098,0.17073170731707318,0.439,20.9,79.3,44.4,62.5,8.8,4.8,14.1,100.0,106.2,115.9,97.84,0.43902439024390244,37.0,68.0,0.5441176470588235,0.8292682926829268,0.28125,0.71875,1.5625,0.5625,66.75,0.3170731707317073,1.625,-10.0,Los Angeles Lakers1
9,200711040,Los Angeles Lakers,Utah Jazz,43.0,77.0,0.5584415584415584,3.0,15.0,0.2,30.0,37.0,0.8108108108108109,6.0,34.0,40.0,29.0,9.0,6.0,18.0,29.0,119.0,0.6378644939965694,0.577922077922078,0.19480519480519481,0.481,20.7,79.1,55.6,67.4,8.8,8.8,16.2,100.0,115.9,106.2,93.28,0.4805194805194805,40.0,62.0,0.6451612903225806,0.8051948051948052,0.15,0.85,1.6111111111111112,0.5,90.375,0.38961038961038963,1.6744186046511629,10.0,40.0,82.0,0.4878048780487805,3.0,14.0,0.21428571428571427,26.0,36.0,0.7222222222222222,9.0,23.0,32.0,25.0,9.0,3.0,16.0,29.0,109.0,0.5570318887980376,0.5060975609756098,0.17073170731707318,0.439,20.9,79.3,44.4,62.5,8.8,4.8,14.1,100.0,106.2,115.9,97.84,0.43902439024390244,37.0,68.0,0.5441176470588235,0.8292682926829268,0.28125,0.71875,1.5625,0.5625,66.75,0.3170731707317073,1.625,-10.0,Utah Jazz1
10,200801190,Charlotte Bobcats,Memphis Grizzlies,44.0,88.0,0.5,9.0,20.0,0.45,8.0,10.0,0.8,10.0,34.0,44.0,27.0,11.0,9.0,12.0,22.0,105.0,0.5681818181818181,0.5511363636363636,0.22727272727272727,0.114,25.6,77.3,53.0,61.4,12.1,14.1,11.5,100.0,115.2,95.5,92.4,0.11363636363636363,35.0,68.0,0.5147058823529411,0.7727272727272727,0.22727272727272727,0.7727272727272727,2.25,0.9166666666666666,94.75,0.09090909090909091,1.6136363636363635,18.0,32.0,80.0,0.4,5.0,16.0,0.3125,18.0,20.0,0.9,10.0,29.0,39.0,13.0,5.0,4.0,14.0,9.0,87.0,0.48986486486486486,0.43125,0.2,0.25,22.7,74.4,47.0,40.6,5.5,5.9,13.6,100.0,95.5,115.2,88.8,0.25,27.0,64.0,0.421875,0.8,0.2564102564102564,0.7435897435897436,0.9285714285714286,0.35714285714285715,54.75,0.225,1.40625,-18.0,Charlotte Bobcats1
