,date,home_name,away_name,home_FG,home_FGA,home_FG%,home_3P,home_3PA,home_3P%,home_FT,home_FTA,home_FT%,home_ORB,home_DRB,home_TRB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_TS%,home_eFG%,home_3PAr,home_FTr,home_ORB%,home_DRB%,home_TRB%,home_AST%,home_STL%,home_BLK%,home_TOV%,home_USG%,home_ORtg,home_DRtg,home_TSA,home_FTAr,home_2P,home_2PA,home_2P%,home_2PAr,home_ORBr,home_DRBr,home_AST/TOV,home_STL/TOV,home_FIC,home_FT/FGA,home_HOB,home_+/-,away_FG,away_FGA,away_FG%,away_3P,away_3PA,away_3P%,away_FT,away_FTA,away_FT%,away_ORB,away_DRB,away_TRB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_TS%,away_eFG%,away_3PAr,away_FTr,away_ORB%,away_DRB%,away_TRB%,away_AST%,away_STL%,away_BLK%,away_TOV%,away_USG%,away_ORtg,away_DRtg,away_TSA,away_FTAr,away_2P,away_2PA,away_2P%,away_2PAr,away_ORBr,away_DRBr,away_AST/TOV,away_STL/TOV,away_FIC,away_FT/FGA,away_HOB,away_+/-,index
0,201010260,Boston Celtics,Miami Heat,32.0,69.0,0.463768115942029,8.0,16.0,0.5,16.0,25.0,0.64,8.0,34.0,42.0,25.0,6.0,4.0,18.0,19.0,88.0,0.55,0.5217391304347826,0.2318840579710145,0.362,22.2,75.6,51.9,78.1,6.8,7.4,18.4,100.0,99.5,90.4,80.0,0.36231884057971014,24.0,53.0,0.4528301886792453,0.7681159420289855,0.19047619047619047,0.8095238095238095,1.3888888888888888,0.3333333333333333,67.875,0.2318840579710145,1.78125,8.0,27.0,74.0,0.36486486486486486,8.0,20.0,0.4,18.0,25.0,0.72,11.0,28.0,39.0,15.0,10.0,6.0,17.0,21.0,80.0,0.47058823529411764,0.4189189189189189,0.2702702702702703,0.338,24.4,77.8,48.1,55.6,11.3,11.3,16.7,100.0,90.4,99.5,85.0,0.33783783783783783,19.0,54.0,0.35185185185185186,0.7297297297297297,0.28205128205128205,0.717948717948718,0.8823529411764706,0.5882352941176471,50.625,0.24324324324324326,1.5555555555555556,-8.0,Boston Celtics1
1,201010260,Boston Celtics,Miami Heat,32.0,69.0,0.463768115942029,8.0,16.0,0.5,16.0,25.0,0.64,8.0,34.0,42.0,25.0,6.0,4.0,18.0,19.0,88.0,0.55,0.5217391304347826,0.2318840579710145,0.362,22.2,75.6,51.9,78.1,6.8,7.4,18.4,100.0,99.5,90.4,80.0,0.36231884057971014,24.0,53.0,0.4528301886792453,0.7681159420289855,0.19047619047619047,0.8095238095238095,1.3888888888888888,0.3333333333333333,67.875,0.2318840579710145,1.78125,8.0,27.0,74.0,0.36486486486486486,8.0,20.0,0.4,18.0,25.0,0.72,11.0,28.0,39.0,15.0,10.0,6.0,17.0,21.0,80.0,0.47058823529411764,0.4189189189189189,0.2702702702702703,0.338,24.4,77.8,48.1,55.6,11.3,11.3,16.7,100.0,90.4,99.5,85.0,0.33783783783783783,19.0,54.0,0.35185185185185186,0.7297297297297297,0.28205128205128205,0.717948717948718,0.8823529411764706,0.5882352941176471,50.625,0.24324324324324326,1.5555555555555556,-8.0,Miami Heat1
2,201010260,Los Angeles Lakers,Houston Rockets,40.0,96.0,0.4166666666666667,9.0,21.0,0.42857142857142855,23.0,28.0,0.8214285714285714,14.0,30.0,44.0,21.0,11.0,4.0,12.0,24.0,112.0,0.5169867060561301,0.4635416666666667,0.21875,0.292,27.5,65.2,45.4,52.5,10.7,5.6,10.0,100.0,109.1,107.2,108.32,0.2916666666666667,31.0,75.0,0.41333333333333333,0.78125,0.3181818181818182,0.6818181818181818,1.75,0.9166666666666666,78.0,0.23958333333333334,1.525,2.0,38.0,91.0,0.4175824175824176,8.0,20.0,0.4,26.0,28.0,0.9285714285714286,16.0,37.0,53.0,25.0,6.0,7.0,20.0,25.0,110.0,0.532326751838947,0.46153846153846156,0.21978021978021978,0.308,34.8,72.5,54.6,65.8,5.8,9.3,16.2,100.0,107.2,109.1,103.32,0.3076923076923077,30.0,71.0,0.4225352112676056,0.7802197802197802,0.3018867924528302,0.6981132075471698,1.25,0.3,80.5,0.2857142857142857,1.6578947368421053,-2.0,Los Angeles Lakers1
3,201010260,Los Angeles Lakers,Houston Rockets,40.0,96.0,0.4166666666666667,9.0,21.0,0.42857142857142855,23.0,28.0,0.8214285714285714,14.0,30.0,44.0,21.0,11.0,4.0,12.0,24.0,112.0,0.5169867060561301,0.4635416666666667,0.21875,0.292,27.5,65.2,45.4,52.5,10.7,5.6,10.0,100.0,109.1,107.2,108.32,0.2916666666666667,31.0,75.0,0.41333333333333333,0.78125,0.3181818181818182,0.6818181818181818,1.75,0.9166666666666666,78.0,0.23958333333333334,1.525,2.0,38.0,91.0,0.4175824175824176,8.0,20.0,0.4,26.0,28.0,0.9285714285714286,16.0,37.0,53.0,25.0,6.0,7.0,20.0,25.0,110.0,0.532326751838947,0.46153846153846156,0.21978021978021978,0.308,34.8,72.5,54.6,65.8,5.8,9.3,16.2,100.0,107.2,109.1,103.32,0.3076923076923077,30.0,71.0,0.4225352112676056,0.7802197802197802,0.3018867924528302,0.6981132075471698,1.25,0.3,80.5,0.2857142857142857,1.6578947368421053,-2.0,Houston Rockets1
4,201010260,Portland Trail Blazers,Phoenix Suns,43.0,93.0,0.46236559139784944,10.0,20.0,0.5,10.0,15.0,0.6666666666666666,18.0,30.0,48.0,31.0,11.0,2.0,12.0,22.0,106.0,0.532128514056225,0.5161290322580645,0.21505376344086022,0.161,43.9,81.1,61.5,72.1,12.3,3.6,10.8,100.0,118.3,102.7,99.6,0.16129032258064516,33.0,73.0,0.4520547945205479,0.7849462365591398,0.375,0.625,2.5833333333333335,0.9166666666666666,92.125,0.10752688172043011,1.7209302325581395,14.0,36.0,74.0,0.4864864864864865,9.0,19.0,0.47368421052631576,11.0,16.0,0.6875,7.0,23.0,30.0,15.0,3.0,4.0,19.0,19.0,92.0,0.5676209279368213,0.5472972972972973,0.25675675675675674,0.216,18.9,56.1,38.5,41.7,3.3,5.5,19.0,100.0,102.7,118.3,81.04,0.21621621621621623,27.0,55.0,0.4909090909090909,0.7432432432432432,0.23333333333333334,0.7666666666666667,0.7894736842105263,0.15789473684210525,48.25,0.14864864864864866,1.4166666666666667,-14.0,Portland Trail Blazers1
5,201010260,Portland Trail Blazers,Phoenix Suns,43.0,93.0,0.46236559139784944,10.0,20.0,0.5,10.0,15.0,0.6666666666666666,18.0,30.0,48.0,31.0,11.0,2.0,12.0,22.0,106.0,0.532128514056225,0.5161290322580645,0.21505376344086022,0.161,43.9,81.1,61.5,72.1,12.3,3.6,10.8,100.0,118.3,102.7,99.6,0.16129032258064516,33.0,73.0,0.4520547945205479,0.7849462365591398,0.375,0.625,2.5833333333333335,0.9166666666666666,92.125,0.10752688172043011,1.7209302325581395,14.0,36.0,74.0,0.4864864864864865,9.0,19.0,0.47368421052631576,11.0,16.0,0.6875,7.0,23.0,30.0,15.0,3.0,4.0,19.0,19.0,92.0,0.5676209279368213,0.5472972972972973,0.25675675675675674,0.216,18.9,56.1,38.5,41.7,3.3,5.5,19.0,100.0,102.7,118.3,81.04,0.21621621621621623,27.0,55.0,0.4909090909090909,0.7432432432432432,0.23333333333333334,0.7666666666666667,0.7894736842105263,0.15789473684210525,48.25,0.14864864864864866,1.4166666666666667,-14.0,Phoenix Suns1
6,201010270,Cleveland Cavaliers,Boston Celtics,36.0,81.0,0.4444444444444444,6.0,20.0,0.3,17.0,21.0,0.8095238095238095,8.0,29.0,37.0,24.0,5.0,4.0,14.0,20.0,95.0,0.5263741134751774,0.48148148148148145,0.24691358024691357,0.259,20.0,82.9,49.3,66.7,5.4,6.7,13.4,100.0,102.0,93.4,90.24,0.25925925925925924,30.0,61.0,0.4918032786885246,0.7530864197530864,0.21621621621621623,0.7837837837837838,1.7142857142857142,0.35714285714285715,65.125,0.20987654320987653,1.6666666666666667,8.0,34.0,72.0,0.4722222222222222,3.0,12.0,0.25,16.0,21.0,0.7619047619047619,6.0,32.0,38.0,24.0,8.0,1.0,19.0,24.0,87.0,0.5354505169867061,0.4930555555555556,0.16666666666666666,0.292,17.1,80.0,50.7,70.6,8.6,1.6,19.0,100.0,93.4,102.0,81.24,0.2916666666666667,31.0,60.0,0.5166666666666667,0.8333333333333334,0.15789473684210525,0.8421052631578947,1.263157894736842,0.42105263157894735,57.125,0.2222222222222222,1.7058823529411764,-8.0,Cleveland Cavaliers1
7,201010270,Cleveland Cavaliers,Boston Celtics,36.0,81.0,0.4444444444444444,6.0,20.0,0.3,17.0,21.0,0.8095238095238095,8.0,29.0,37.0,24.0,5.0,4.0,14.0,20.0,95.0,0.5263741134751774,0.48148148148148145,0.24691358024691357,0.259,20.0,82.9,49.3,66.7,5.4,6.7,13.4,100.0,102.0,93.4,90.24,0.25925925925925924,30.0,61.0,0.4918032786885246,0.7530864197530864,0.21621621621621623,0.7837837837837838,1.7142857142857142,0.35714285714285715,65.125,0.20987654320987653,1.6666666666666667,8.0,34.0,72.0,0.4722222222222222,3.0,12.0,0.25,16.0,21.0,0.7619047619047619,6.0,32.0,38.0,24.0,8.0,1.0,19.0,24.0,87.0,0.5354505169867061,0.4930555555555556,0.16666666666666666,0.292,17.1,80.0,50.7,70.6,8.6,1.6,19.0,100.0,93.4,102.0,81.24,0.2916666666666667,31.0,60.0,0.5166666666666667,0.8333333333333334,0.15789473684210525,0.8421052631578947,1.263157894736842,0.42105263157894735,57.125,0.2222222222222222,1.7058823529411764,-8.0,Boston Celtics2
8,201010270,Dallas Mavericks,Charlotte Bobcats,41.0,75.0,0.5466666666666666,4.0,15.0,0.26666666666666666,15.0,18.0,0.8333333333333334,7.0,34.0,41.0,29.0,12.0,5.0,16.0,18.0,101.0,0.6090207428847081,0.5733333333333334,0.2,0.24,20.0,81.0,53.2,70.7,13.0,8.3,16.2,100.0,109.5,93.2,82.92,0.24,37.0,60.0,0.6166666666666667,0.8,0.17073170731707318,0.8292682926829268,1.8125,0.75,91.5,0.2,1.7073170731707317,15.0,29.0,73.0,0.3972602739726027,5.0,13.0,0.38461538461538464,23.0,24.0,0.9583333333333334,8.0,28.0,36.0,22.0,8.0,3.0,20.0,15.0,86.0,0.5146002872187649,0.4315068493150685,0.1780821917808219,0.329,19.0,80.0,46.8,75.9,8.7,5.0,19.3,100.0,93.2,109.5,83.56,0.3287671232876712,24.0,60.0,0.4,0.821917808219178,0.2222222222222222,0.7777777777777778,1.1,0.4,56.75,0.3150684931506849,1.7586206896551724,-15.0,Dallas Mavericks1
9,201010270,Dallas Mavericks,Charlotte Bobcats,41.0,75.0,0.5466666666666666,4.0,15.0,0.26666666666666666,15.0,18.0,0.8333333333333334,7.0,34.0,41.0,29.0,12.0,5.0,16.0,18.0,101.0,0.6090207428847081,0.5733333333333334,0.2,0.24,20.0,81.0,53.2,70.7,13.0,8.3,16.2,100.0,109.5,93.2,82.92,0.24,37.0,60.0,0.6166666666666667,0.8,0.17073170731707318,0.8292682926829268,1.8125,0.75,91.5,0.2,1.7073170731707317,15.0,29.0,73.0,0.3972602739726027,5.0,13.0,0.38461538461538464,23.0,24.0,0.9583333333333334,8.0,28.0,36.0,22.0,8.0,3.0,20.0,15.0,86.0,0.5146002872187649,0.4315068493150685,0.1780821917808219,0.329,19.0,80.0,46.8,75.9,8.7,5.0,19.3,100.0,93.2,109.5,83.56,0.3287671232876712,24.0,60.0,0.4,0.821917808219178,0.2222222222222222,0.7777777777777778,1.1,0.4,56.75,0.3150684931506849,1.7586206896551724,-15.0,Charlotte Bobcats1
