,Date,Home,Away,OU,Spread,OU_2H,Spread_2H,ML_home,ML_away,Points,Win Margin,2H Points,2H Win Margin
19,2011-12-27,Portland,Sacramento,196.0,8.0,97.5,6.0,-450,350,180,22,88,22
20,2011-12-27,LA Lakers,Utah,188.5,6.0,pk,93.5,-240,200,167,25,95,15
21,2011-12-28,Toronto,Indiana,195.0,2.5,94.5,1.5,155,-175,175,-5,103,-1
22,2011-12-28,Charlotte,Miami,185.0,11.0,97.5,11.5,600,-800,191,-1,86,-16
23,2011-12-28,Atlanta,Washington,186.0,9.5,92.5,1.5,-475,375,184,18,87,5
24,2011-12-28,Detroit,Cleveland,191.0,6.0,93.0,5.5,-235,195,194,-16,105,-5
25,2011-12-28,New Orleans,Boston,175.5,1.5,86.0,4.5,170,-200,175,19,88,10
26,2011-12-28,Memphis,Okla City,195.0,1.0,94.5,0.5,100,-120,193,-3,90,2
27,2011-12-28,San Antonio,LA Clippers,196.0,4.0,99.0,1.5,-200,170,205,25,93,21
28,2011-12-28,Denver,Utah,203.0,9.0,98.5,2.0,-1200,700,217,17,108,0
29,2011-12-28,Golden State,New York,204.0,2.5,103,2,220,-260,170,14,90,20
30,2011-12-29,Orlando,Brooklyn,182.0,12.0,90.5,5.0,-800,600,172,16,78,10
31,2011-12-29,Houston,San Antonio,197.0,1.0,97.5,6.0,135,-155,190,20,102,2
32,2011-12-29,Okla City,Dallas,196.5,7.5,95,2,-230,190,206,2,98,-2
33,2011-12-29,Portland,Denver,199.0,5.0,101,4,-240,200,213,9,107,9
34,2011-12-29,Sacramento,Chicago,186.5,8.0,93.5,2.5,310,-380,206,-10,93,-3
35,2011-12-29,LA Lakers,New York,199.0,4.5,97.5,3.0,-170,150,181,17,67,5
36,2011-12-30,Charlotte,Orlando,186.5,5.5,90,2,155,-175,179,-21,80,-8
37,2011-12-30,Indiana,Cleveland,187.0,9.5,97,7,-550,425,189,7,76,2
38,2011-12-30,Boston,Detroit,184.0,10.5,89.5,3.5,-700,500,181,11,88,4
39,2011-12-30,Atlanta,Brooklyn,175.5,11.5,88,5,-1000,700,203,7,123,1
40,2011-12-30,Minnesota,Miami,204.5,9.0,104,7,350,-450,204,-2,100,-4
41,2011-12-30,Memphis,Houston,194.0,5.0,98,2,-270,230,206,20,98,14
42,2011-12-30,New Orleans,Phoenix,187.5,3.0,90.5,3.0,-140,120,171,-15,74,-8
43,2011-12-30,Dallas,Toronto,196.0,9.5,95,4,-450,350,185,13,89,9
44,2011-12-30,Milwaukee,Washington,183.5,9.0,91.5,2.0,-460,360,183,21,77,-3
45,2011-12-30,Utah,Philadelphia,192.5,4.0,95.0,4.5,170,-200,201,3,97,1
46,2011-12-30,LA Clippers,Chicago,189.5,1.0,94,1,-105,-115,215,-13,106,-8
47,2011-12-31,LA Lakers,Denver,200.0,5.5,98.5,3.0,-220,180,181,3,90,2
48,2011-12-31,Detroit,Indiana,183.0,3.5,90.0,3.5,120,-140,184,8,88,0
49,2011-12-31,Houston,Atlanta,188.0,1.0,95.5,2.0,-120,100,179,11,84,4
50,2011-12-31,Sacramento,New York,198.5,1.5,99.5,4.0,-105,-115,206,-22,108,-8
51,2011-12-31,Okla City,Phoenix,198.5,13.0,99.5,2.0,-900,650,204,10,98,-4
52,2011-12-31,San Antonio,Utah,196.0,14.0,97.5,3.5,-1500,1000,193,15,100,0
53,2011-12-31,Golden State,Philadelphia,191.0,1.5,96,2,110,-130,186,-28,94,-20
54,2012-01-01,Washington,Boston,184.5,7.0,93,1,240,-280,180,-8,95,9
55,2012-01-01,Cleveland,Brooklyn,186.0,4.5,94,3,-135,115,180,16,88,22
56,2012-01-01,Orlando,Toronto,186.5,12.0,92.5,10.0,-1100,750,198,6,99,11
57,2012-01-01,Miami,Charlotte,194.0,15.0,95.5,1.0,-2000,1200,219,39,117,11
58,2012-01-01,Minnesota,Dallas,204.0,3.5,99,4,120,-140,181,17,90,8
59,2012-01-01,Chicago,Memphis,189.0,8.0,91.5,1.5,-280,240,168,40,86,14
60,2012-01-01,Denver,LA Lakers,199.0,3.0,98.5,1.0,-225,185,189,9,106,-2
61,2012-01-01,Sacramento,New Orleans,182.5,3.5,91,4,-175,155,176,16,98,18
62,2012-01-01,LA Clippers,Portland,201.0,3.5,96.5,1.0,-155,135,181,5,101,-3
63,2012-01-02,Phoenix,Golden State,192.0,4.0,96,2,-180,160,193,11,95,7
64,2012-01-02,New York,Toronto,197.0,8.0,98.5,9.0,-400,325,175,-5,90,12
65,2012-01-02,Miami,Atlanta,195.0,8.0,94.5,5.0,-650,500,192,-8,95,-11
66,2012-01-02,Brooklyn,Indiana,180.0,4.5,88.5,2.0,210,-250,202,-14,112,-8
67,2012-01-02,Boston,Washington,185.0,12.5,93.5,7.5,-800,600,192,8,97,9
68,2012-01-02,Detroit,Orlando,182.0,3.5,90.5,2.5,175,-210,167,11,77,13
69,2012-01-02,Minnesota,San Antonio,200.0,5.0,97.0,4.5,180,-220,202,10,77,3
70,2012-01-02,Dallas,Okla City,199.5,1.0,97,3,125,-145,187,13,86,6
71,2012-01-02,Denver,Milwaukee,201.0,6.0,97.5,3.5,-200,170,177,5,81,5
72,2012-01-02,Utah,New Orleans,181.0,5.5,88.0,3.5,-280,240,184,4,87,1
73,2012-01-03,Cleveland,Charlotte,187.0,5.0,92.5,0.5,-170,150,216,14,108,8
74,2012-01-03,Okla City,Portland,198.0,5.5,96.5,2.5,-200,170,196,-10,92,-12
75,2012-01-03,Memphis,Sacramento,187.5,8.5,93.0,3.5,-260,220,209,17,107,15
76,2012-01-03,Chicago,Atlanta,185.0,10.0,89.5,10.0,-600,450,150,2,86,14
77,2012-01-03,Utah,Milwaukee,191.0,1.5,92,2,-120,100,158,12,81,3
78,2012-01-03,LA Lakers,Houston,192.0,7.0,94.0,3.5,-340,280,207,9,111,5
79,2012-01-04,Toronto,Cleveland,190.0,5.0,93.5,1.0,-220,180,169,15,84,8
80,2012-01-04,Orlando,Washington,188.5,13.5,94.0,2.5,-1400,900,188,18,94,0
81,2012-01-04,Boston,Brooklyn,181.0,12.0,89,8,-1400,900,159,19,90,20
82,2012-01-04,Miami,Indiana,195.0,10.0,96.5,2.0,-360,300,201,35,100,12
83,2012-01-04,Detroit,Chicago,183.0,6.0,90.0,1.5,240,-280,182,-16,96,0
84,2012-01-04,New York,Charlotte,193.0,13.0,101,11,-800,600,228,-8,114,2
85,2012-01-04,Minnesota,Memphis,196.0,2.5,97.5,4.0,-200,170,176,-4,96,2
86,2012-01-04,New Orleans,Philadelphia,182.0,3.5,90,5,190,-230,194,-8,107,-15
87,2012-01-04,San Antonio,Golden State,191.0,8.0,93.0,6.5,-350,290,196,6,98,14
88,2012-01-04,Dallas,Phoenix,194.0,8.5,97,2,-350,290,187,9,97,1
89,2012-01-04,Denver,Sacramento,198.0,10.0,102,2,-900,650,193,27,98,10
90,2012-01-04,LA Clippers,Houston,200.0,5.5,pk,103,-320,260,206,28,84,16
91,2012-01-05,Atlanta,Miami,189.0,3.0,92,6,-185,165,225,-7,83,5
92,2012-01-05,San Antonio,Dallas,192.5,3.0,92.0,4.5,-135,115,164,22,80,-4
93,2012-01-05,Sacramento,Milwaukee,189.0,3.0,92.0,3.5,135,-155,203,3,108,24
94,2012-01-05,Portland,LA Lakers,189.5,3.5,90.5,2.5,-165,145,203,11,95,15
95,2012-01-06,Charlotte,Atlanta,188.5,3.5,90.5,1.0,105,-125,198,-6,101,5
96,2012-01-06,Philadelphia,Detroit,185.5,8.5,92.5,3.0,-625,475,169,23,92,14
97,2012-01-06,Toronto,Brooklyn,183.5,6.5,90.0,5.5,-270,230,182,-12,94,-4
98,2012-01-06,Washington,New York,197.5,7.0,100.5,4.5,220,-260,195,-3,102,-4
99,2012-01-06,Boston,Indiana,184.5,6.0,90.5,5.5,-260,220,161,-13,103,-5
100,2012-01-06,Orlando,Chicago,181.0,2.0,89,2,110,-130,180,-14,84,-4
101,2012-01-06,Okla City,Houston,204.0,9.0,101.0,1.5,-750,550,203,15,104,-2
102,2012-01-06,Minnesota,Cleveland,197.0,7.0,98.5,5.5,-300,250,185,-11,88,-4
103,2012-01-06,New Orleans,Denver,190.5,5.5,94.5,7.0,230,-270,184,-8,96,-14
104,2012-01-06,Phoenix,Portland,192.5,2.0,97.5,5.0,115,-135,179,25,96,10
105,2012-01-06,LA Lakers,Golden State,188.5,10.5,92.5,9.0,-700,500,187,7,113,11
106,2012-01-07,Indiana,Charlotte,190.0,9.5,95.0,8.5,-600,450,176,22,84,28
107,2012-01-07,Atlanta,Chicago,177.0,3.0,87,7,220,-260,203,15,95,-3
108,2012-01-07,Detroit,New York,193.0,4.0,95,3,165,-185,183,-23,77,-1
109,2012-01-07,Brooklyn,Miami,187.0,5.5,pk,95.5,350,-450,191,-11,99,11
110,2012-01-07,Philadelphia,Toronto,188.0,10.0,93.0,3.5,-625,475,159,35,84,28
111,2012-01-07,Houston,Okla City,202.5,5.0,97.5,3.0,200,-240,193,-3,99,-1
112,2012-01-07,San Antonio,Denver,195.5,3.0,99.5,0.5,-185,165,238,4,121,-3
113,2012-01-07,Dallas,New Orleans,180.0,10.0,89.5,4.0,-1000,700,177,15,84,4
114,2012-01-07,LA Clippers,Milwaukee,194.0,9.0,95.5,7.5,-650,500,178,6,100,8
115,2012-01-07,Golden State,Utah,186.0,3.5,97.5,2.0,-160,140,175,-1,84,-2
116,2012-01-08,Washington,Minnesota,195.0,2.0,97.5,3.0,125,-145,165,-21,83,-7
117,2012-01-08,Sacramento,Orlando,189.5,6.5,96,4,250,-300,201,-7,105,-5
118,2012-01-08,Okla City,San Antonio,195.0,6.0,97,2,-280,240,204,12,102,6
119,2012-01-08,Phoenix,Milwaukee,187.5,8.0,91.5,1.5,-350,290,202,16,98,6
120,2012-01-08,Portland,Cleveland,196.0,10.5,95,4,-700,500,176,20,99,13
121,2012-01-08,LA Lakers,Memphis,184.5,7.5,92.0,1.5,-320,260,172,8,70,-2
122,2012-01-09,Toronto,Minnesota,190.0,3.5,pk,92.5,-155,135,184,10,80,4
123,2012-01-09,Philadelphia,Indiana,183.5,4.5,93.5,2.5,-305,245,182,10,97,5
124,2012-01-09,Brooklyn,Atlanta,178.5,6.0,89.5,0.5,190,-240,207,-5,106,6
125,2012-01-09,New York,Charlotte,203.5,11.5,98.0,4.5,-735,510,178,4,83,-1
126,2012-01-09,Chicago,Detroit,177.5,13.5,88.5,5.5,-1905,1205,160,24,83,15
127,2012-01-09,Denver,New Orleans,191.5,13.0,96.5,11.5,-1340,890,175,-13,75,-5
128,2012-01-10,Charlotte,Houston,194.0,3.0,95,1,135,-155,152,-12,70,-8
129,2012-01-10,Washington,Toronto,186.0,1.0,93.0,2.5,-140,120,171,15,91,3
130,2012-01-10,Philadelphia,Sacramento,197.0,10.0,99.5,2.0,-550,425,197,27,103,17
131,2012-01-10,Detroit,Dallas,182.0,5.0,88.0,0.5,255,-315,186,-14,96,0
132,2012-01-10,Milwaukee,San Antonio,189.0,3.0,91.5,1.5,110,-130,209,3,91,3
133,2012-01-10,Memphis,Okla City,193.0,3.5,96,1,115,-135,195,-5,89,-3
134,2012-01-10,Minnesota,Chicago,186.0,7.0,89.5,2.0,240,-300,211,-11,111,-5
135,2012-01-10,Utah,Cleveland,188.0,5.0,93,1,-275,225,218,8,123,-1
136,2012-01-10,Portland,LA Clippers,194.0,4.5,98.5,1.0,-250,200,202,8,101,1
137,2012-01-10,LA Lakers,Phoenix,187.5,8.5,95.0,3.5,-375,305,182,16,94,12
138,2012-01-10,Golden State,Miami,196.0,8.0,99.5,4.5,450,-610,217,5,82,4
139,2012-01-11,Indiana,Atlanta,182.5,3.5,92,1,-145,125,180,12,77,9
140,2012-01-11,Toronto,Sacramento,190.5,4.0,96,4,-245,195,189,-7,108,-6
141,2012-01-11,New York,Philadelphia,196.5,5.0,97.5,1.5,-175,155,164,6,84,-4
142,2012-01-11,Chicago,Washington,181.0,13.5,89,4,-940,640,142,14,60,6
143,2012-01-11,New Orleans,Okla City,187.0,8.5,90.5,4.0,235,-295,180,-10,83,-9
144,2012-01-11,Boston,Dallas,185.0,5.5,91.5,4.0,-205,165,175,-5,92,-4
145,2012-01-11,San Antonio,Houston,197.5,7.0,98,6,-305,245,196,6,83,3
146,2012-01-11,Denver,Brooklyn,195.0,12.5,99.0,1.5,-1145,745,238,8,118,-8
147,2012-01-11,Utah,LA Lakers,186.0,2.0,91.5,2.0,105,-125,177,-3,73,-1
148,2012-01-11,Portland,Orlando,190.0,4.0,92.5,5.0,-150,130,211,-3,99,9
149,2012-01-11,LA Clippers,Miami,202.5,4.0,pk,100.5,135,-155,184,6,81,5
150,2012-01-12,Atlanta,Charlotte,184.0,10.5,91.0,0.5,-380,310,192,30,88,20
151,2012-01-12,Milwaukee,Detroit,178.5,8.5,88,2,-400,325,195,9,100,0
152,2012-01-12,Memphis,New York,194.0,2.5,94.0,1.5,-200,170,177,11,90,0
153,2012-01-12,Phoenix,Cleveland,194.0,7.5,98.5,6.0,-320,260,191,-11,87,-3
154,2012-01-12,Golden State,Orlando,185.5,4.0,94,3,145,-165,226,-8,116,-12
155,2012-01-13,Charlotte,Detroit,176.5,4.0,91.5,5.0,-160,140,179,-17,89,-5
156,2012-01-13,Toronto,Indiana,178.0,5.5,90,6,210,-250,185,-5,100,-10
157,2012-01-13,Philadelphia,Washington,185.5,12.5,92,3,-1500,1000,209,31,115,17
158,2012-01-13,Boston,Chicago,177.0,1.5,87.5,5.0,110,-130,167,-9,82,10
159,2012-01-13,Houston,Sacramento,198.0,8.0,101.0,6.5,-400,320,192,14,90,16
160,2012-01-13,New Orleans,Minnesota,181.0,1.0,88.5,2.0,102,-113,167,-7,92,-8
161,2012-01-13,San Antonio,Portland,195.0,2.0,pk,99,-116,105,182,16,85,13
162,2012-01-13,Dallas,Milwaukee,184.0,9.0,93,1,-530,415,178,26,73,11
163,2012-01-13,Phoenix,Brooklyn,197.5,7.0,97,4,-230,190,213,-7,108,-4
164,2012-01-13,Denver,Miami,210.0,3.5,104.5,4.0,145,-165,221,13,113,11
165,2012-01-13,LA Lakers,Cleveland,187.5,10.5,93.0,1.5,-770,570,189,5,89,-13
166,2012-01-14,Indiana,Boston,180.0,3.5,90,1,-165,145,180,14,76,6
167,2012-01-14,Washington,Philadelphia,184.0,8.0,94,1,305,-370,193,-13,101,-1
168,2012-01-14,Atlanta,Minnesota,189.0,7.5,95.0,6.5,-330,270,184,2,89,13
169,2012-01-14,Charlotte,Golden State,188.5,2.5,95,6,145,-165,212,12,100,-8
170,2012-01-14,Houston,Portland,196.0,2.0,98.5,1.5,-110,100,212,2,83,-5
171,2012-01-14,Okla City,New York,193.5,11.5,96.5,0.5,-800,600,196,12,79,-11
172,2012-01-14,Memphis,New Orleans,177.0,11.0,86.5,2.5,-780,580,207,9,103,-1
173,2012-01-14,Chicago,Toronto,177.0,13.0,88.5,9.5,-2000,1200,141,13,67,13
174,2012-01-14,Utah,Brooklyn,187.5,9.0,95.0,0.5,-400,320,201,13,104,-4
175,2012-01-14,Dallas,Sacramento,191.5,12.0,96.0,0.5,-900,650,159,39,84,10
176,2012-01-14,LA Clippers,LA Lakers,187.5,2.5,93.5,3.0,-135,115,196,8,99,-5
177,2012-01-15,Detroit,Golden State,184.0,4.0,94.0,1.5,-180,155,190,-8,98,-12
178,2012-01-15,Denver,Utah,203.0,10.0,104.5,7.0,-725,500,202,-10,106,-10
179,2012-01-15,San Antonio,Phoenix,197.5,7.5,97.5,1.0,-455,355,193,11,95,-3
180,2012-01-16,Memphis,Chicago,178.5,5.0,84.5,5.5,110,-130,188,16,92,-4
181,2012-01-16,Philadelphia,Milwaukee,189.0,8.5,92.5,4.0,-455,355,176,12,86,8
182,2012-01-16,Washington,Houston,190.5,5.5,97.0,2.5,195,-245,220,-8,108,-4
183,2012-01-16,Charlotte,Cleveland,194.5,2.5,95.5,3.0,-115,-105,196,-8,93,-19
184,2012-01-16,New Orleans,Portland,182.5,6.0,90,4,200,-250,161,-7,89,-5
185,2012-01-16,LA Clippers,Brooklyn,195.0,9.5,96.0,0.5,-340,270,192,10,99,-3
186,2012-01-16,Atlanta,Toronto,178.5,11.0,89.0,4.5,-655,465,177,9,82,4
187,2012-01-16,Minnesota,Sacramento,192.0,7.0,98,7,-320,260,185,13,97,17
188,2012-01-16,Boston,Okla City,188.0,2.0,92,1,125,-145,185,-9,100,-2
189,2012-01-16,LA Lakers,Dallas,181.5,4.0,91,2,-185,165,143,3,69,-1
190,2012-01-17,Orlando,Charlotte,192.0,12.0,96.0,9.5,-1000,700,185,7,88,10
191,2012-01-17,Cleveland,Golden State,197.5,2.5,99,2,-130,110,200,-10,95,-5
192,2012-01-17,Miami,San Antonio,202.0,6.0,96.5,7.5,-300,250,218,22,106,36
193,2012-01-17,Chicago,Phoenix,183.0,10.0,90.0,0.5,-470,370,215,21,101,1
194,2012-01-17,Milwaukee,Denver,200.5,3.0,94.5,3.5,130,-150,200,-10,93,9
195,2012-01-17,Houston,Detroit,187.5,8.0,93.5,2.0,-345,285,177,17,90,10
196,2012-01-17,Utah,LA Clippers,192.0,2.5,pk,94,-200,170,187,29,94,18
197,2012-01-18,Philadelphia,Denver,201.0,6.0,101.5,4.5,-245,195,212,-4,96,6
198,2012-01-18,Washington,Okla City,197.5,11.0,97.5,5.5,570,-870,207,3,110,8
199,2012-01-18,Orlando,San Antonio,195.0,5.0,94,2,-190,165,168,-2,73,-3
200,2012-01-18,New York,Phoenix,195.0,8.0,96.5,6.0,-370,300,179,-3,92,0
201,2012-01-18,Brooklyn,Golden State,197.0,2.5,98.5,2.0,-150,130,207,7,96,8
202,2012-01-18,Boston,Toronto,177.0,9.5,88,4,-530,420,169,23,87,17
203,2012-01-18,Minnesota,Detroit,185.5,8.5,92.5,7.5,-450,350,178,8,100,14
204,2012-01-18,New Orleans,Memphis,176.5,5.0,pk,89.5,155,-175,180,-6,77,1
205,2012-01-18,Atlanta,Portland,186.0,2.0,91.5,2.0,-135,115,181,3,88,-6
206,2012-01-18,Sacramento,Indiana,188.0,4.0,95.0,1.5,180,-220,180,4,85,9
207,2012-01-18,LA Clippers,Dallas,182.0,3.0,91.5,2.5,150,-170,180,2,77,1
208,2012-01-19,Miami,LA Lakers,191.0,5.5,94.0,2.5,-240,200,185,11,96,-4
209,2012-01-19,Houston,New Orleans,185.0,10.5,91.5,2.5,-600,450,178,2,57,-9
210,2012-01-19,Utah,Dallas,184.0,1.5,93,4,-155,135,185,-3,76,6
211,2012-01-20,Toronto,Portland,180.0,7.0,pk,88.5,275,-345,178,-10,99,5
212,2012-01-20,Washington,Denver,203.0,7.5,102.5,5.5,260,-320,212,-4,88,-6
213,2012-01-20,Philadelphia,Atlanta,184.0,6.0,91.5,6.0,-305,245,166,14,80,22
214,2012-01-20,New York,Milwaukee,190.0,6.5,94.5,5.0,-205,175,186,-14,80,-10
215,2012-01-20,Cleveland,Chicago,185.0,4.5,91.0,2.5,170,-200,189,-39,82,-20
216,2012-01-20,Detroit,Memphis,180.0,3.5,88.0,2.5,175,-215,179,-17,100,2
217,2012-01-20,Boston,Phoenix,183.0,6.0,91,6,-295,235,150,-8,69,3
218,2012-01-20,Orlando,LA Lakers,182.5,5.0,88,3,-160,140,172,12,93,-5
219,2012-01-20,San Antonio,Sacramento,197.5,11.5,96.5,8.5,-765,515,174,-2,77,1
220,2012-01-20,LA Clippers,Minnesota,188.0,5.0,94.5,0.5,-220,180,199,-3,92,-14
221,2012-01-20,Golden State,Indiana,188.0,3.0,96,1,-125,105,185,-3,99,-3
222,2012-01-21,Atlanta,Cleveland,188.5,8.0,92,1,-335,275,215,27,112,8
223,2012-01-21,Miami,Philadelphia,195.0,7.5,97,2,-325,265,205,21,100,14
224,2012-01-21,Detroit,Portland,183.5,5.5,89,6,250,-300,185,3,88,-8
225,2012-01-21,Memphis,Sacramento,191.5,9.0,94.5,2.5,-500,400,223,33,95,25
226,2012-01-21,New Orleans,Dallas,175.0,5.5,84.0,2.5,150,-170,164,-2,82,-2
227,2012-01-21,Houston,San Antonio,194.0,2.0,96.5,1.0,-210,175,207,3,103,-3
228,2012-01-21,Brooklyn,Okla City,202.0,9.0,98.5,1.0,310,-380,158,-10,75,3
229,2012-01-21,Chicago,Charlotte,185.0,11.5,89.5,5.5,-1500,1000,184,6,91,-1
230,2012-01-21,Utah,Minnesota,190.5,6.0,94,4,-300,250,206,10,100,8
231,2012-01-22,Washington,Boston,185.5,5.0,89.0,1.5,155,-175,194,-6,105,3
232,2012-01-22,LA Clippers,Toronto,184.5,8.0,91.5,1.0,-450,350,194,12,108,0
233,2012-01-22,Miami,Milwaukee,195.5,10.0,96,9,-525,415,173,-9,86,-4
234,2012-01-22,Brooklyn,Charlotte,195.5,6.0,95,2,-200,170,184,10,84,-6
235,2012-01-22,LA Lakers,Indiana,178.0,6.5,91.5,3.0,-235,195,194,-2,93,-5
236,2012-01-23,Philadelphia,Washington,192.0,13.5,95.5,0.5,-1100,700,186,20,92,-10
237,2012-01-23,Boston,Orlando,179.0,4.0,88,7,290,-350,143,31,61,21
238,2012-01-23,Okla City,Detroit,187.0,13.5,pk,90.5,-1600,1000,178,20,85,-7
239,2012-01-23,Chicago,Brooklyn,184.0,14.0,94,3,-1450,950,205,15,103,-1
240,2012-01-23,Milwaukee,Atlanta,183.0,1.0,88,1,105,-125,189,-5,93,-5
241,2012-01-23,Minnesota,Houston,194.5,3.0,97.5,3.0,-140,120,199,-15,98,-8
242,2012-01-23,New Orleans,San Antonio,177.0,5.0,88.0,2.5,165,-190,206,-2,95,-1
243,2012-01-23,Dallas,Phoenix,181.0,6.5,91,2,-210,175,180,6,85,3
244,2012-01-23,Portland,Sacramento,192.0,10.5,95.5,2.0,-725,525,190,12,99,-3
245,2012-01-23,Golden State,Memphis,195.0,1.0,96.0,1.5,-135,115,181,-1,102,-10
246,2012-01-24,Charlotte,New York,191.0,4.0,93.5,0.5,195,-235,189,-33,95,-23
247,2012-01-24,Indiana,Orlando,183.0,2.5,92.0,2.5,-160,140,185,-19,95,-19
248,2012-01-24,Miami,Cleveland,201.0,12.0,98,9,-1650,1050,177,7,103,7
249,2012-01-24,Phoenix,Toronto,186.0,5.5,95.5,2.0,-240,190,195,-3,95,-7
250,2012-01-24,Portland,Memphis,189.0,6.0,94,3,-275,225,181,13,91,9
251,2012-01-25,Washington,Charlotte,191.0,5.0,93,1,-340,280,167,17,91,-3
252,2012-01-25,Cleveland,New York,197.5,1.0,95.5,3.0,150,-170,172,10,82,10
253,2012-01-25,Philadelphia,Brooklyn,194.0,10.5,95.5,6.5,-825,625,187,-7,76,-2
254,2012-01-25,Detroit,Miami,187.0,8.5,93.0,3.5,350,-450,199,-3,93,3
255,2012-01-25,Chicago,Indiana,184.0,8.0,93.5,1.5,-400,325,185,-5,87,-15
256,2012-01-25,Okla City,New Orleans,183.0,13.0,92,4,-1200,750,192,10,81,1
257,2012-01-25,Houston,Milwaukee,190.0,5.0,92.0,0.5,-200,170,204,-6,111,-15
258,2012-01-25,San Antonio,Atlanta,188.0,4.0,93.5,1.0,-190,165,188,22,96,18
259,2012-01-25,Dallas,Minnesota,183.5,6.0,90.0,3.5,-260,220,195,-15,89,-17
260,2012-01-25,Utah,Toronto,186.0,11.0,94.0,6.5,-650,500,217,-5,80,0
261,2012-01-25,Sacramento,Denver,207.5,6.5,100.5,3.0,240,-280,215,-29,106,-6
262,2012-01-25,Golden State,Portland,192.5,3.0,97.0,3.5,-170,150,194,8,93,13
263,2012-01-25,LA Lakers,LA Clippers,186.0,4.0,93,3,-175,155,187,5,87,7
264,2012-01-26,Orlando,Boston,176.0,8.0,pk,85,-600,450,174,-8,79,-29
265,2012-01-26,LA Clippers,Memphis,191.5,3.5,97.0,2.5,-175,155,189,7,100,6
266,2012-01-27,Philadelphia,Charlotte,185.5,14.5,89.5,2.5,-3295,1495,161,17,65,-5
267,2012-01-27,Cleveland,Brooklyn,192.0,3.0,95.0,4.5,-175,155,195,-3,111,7
268,2012-01-27,Boston,Indiana,176.0,1.0,86.5,4.0,150,-170,181,7,105,-1
269,2012-01-27,Detroit,Atlanta,180.5,5.5,89,6,205,-255,208,-6,93,-11
270,2012-01-27,Chicago,Milwaukee,182.5,10.5,91.5,6.5,-770,520,207,7,106,6
271,2012-01-27,New Orleans,Orlando,177.0,4.5,86.5,5.0,135,-155,160,26,79,13
272,2012-01-27,Houston,Washington,197.5,10.0,97,5,-475,375,179,27,94,24
273,2012-01-27,Miami,New York,199.0,10.0,97,6,-1045,645,188,10,88,6
274,2012-01-27,Dallas,Utah,184.0,4.5,pk,93.5,-185,160,217,15,109,7
275,2012-01-27,Denver,Toronto,197.0,12.0,96.5,1.0,-1335,885,177,15,91,-7
276,2012-01-27,Portland,Phoenix,191.5,9.0,95,1,-485,385,180,38,100,24
277,2012-01-27,Golden State,Okla City,198.0,5.5,99.5,1.5,175,-200,229,-11,120,-6
278,2012-01-28,Charlotte,Washington,186.0,1.0,91.5,2.5,105,-125,201,-3,95,7
279,2012-01-28,Philadelphia,Detroit,178.5,14.5,88.0,4.5,-1300,850,169,21,96,10
280,2012-01-28,Houston,New York,193.0,6.5,95.5,1.5,-280,240,181,13,82,6
281,2012-01-28,Milwaukee,LA Lakers,182.0,5.0,90.0,4.5,170,-200,189,11,95,3
282,2012-01-28,Phoenix,Memphis,191.5,2.5,94.5,6.0,155,-175,170,2,90,-14
283,2012-01-28,Utah,Sacramento,195.5,9.5,95.5,5.0,-500,400,189,3,93,1
284,2012-01-29,Miami,Chicago,193.5,5.0,97.0,1.5,-185,165,190,4,83,-1
285,2012-01-29,Brooklyn,Toronto,184.0,5.5,92.5,4.0,-220,180,167,-21,84,-16
286,2012-01-29,Boston,Cleveland,182.0,7.5,90,5,-320,260,175,-1,88,0
