,Date,Home,Away,OU,Spread,OU_2H,Spread_2H,ML_home,ML_away,Points,Win Margin,2H Points,2H Win Margin
85,2016-11-06,Memphis,Portland,203.5,1.5,101.5,1.0,-110,-110,194,-6,96,-10
86,2016-11-06,Toronto,Sacramento,201.0,10.0,101,2.0,-330,270,187,-5,93,-11
87,2016-11-06,Dallas,Milwaukee,198.0,2.0,97.5,1.5,-155,135,161,11,62,-8
88,2016-11-06,Boston,Denver,212.0,7.0,105,9.0,-330,270,230,-16,101,9
89,2016-11-06,LA Lakers,Phoenix,216.0,3.0,113,1.5,-175,155,227,11,130,0
90,2016-11-07,Charlotte,Indiana,206.0,3.0,101,5.0,-140,120,222,22,92,2
91,2016-11-07,Washington,Houston,219.0,1.5,108,3.0,-115,-105,220,-8,117,1
92,2016-11-07,Philadelphia,Utah,193.5,8.0,pk,98.5,170,-200,193,-25,98,-16
93,2016-11-07,Okla City,Miami,203.0,6.5,99,1.0,-230,190,182,12,80,4
94,2016-11-07,Chicago,Orlando,205.0,7.0,98,1.5,-300,240,192,32,79,23
95,2016-11-07,LA Clippers,Detroit,196.0,8.5,96.5,3.0,-375,305,196,32,102,2
96,2016-11-07,Golden State,New Orleans,224.0,16.0,107.5,6.0,-5000,1700,222,10,110,-4
97,2016-11-08,Cleveland,Atlanta,205.0,8.5,108.5,7.5,-360,300,216,-4,121,7
98,2016-11-08,Brooklyn,Minnesota,204.0,3.5,103.5,4.0,165,-185,229,9,98,8
99,2016-11-08,Memphis,Denver,201.0,2.0,98,2.5,-165,145,215,1,103,1
100,2016-11-08,Portland,Phoenix,215.5,8.5,115.5,2.0,-400,330,245,3,127,-5
101,2016-11-08,Sacramento,New Orleans,203.0,5.5,101.5,3.5,-280,240,196,8,97,1
102,2016-11-08,LA Lakers,Dallas,205.5,4.5,101,5.5,-185,165,206,-12,94,-8
103,2016-11-09,New York,Brooklyn,211.0,7.5,106,7.0,-360,300,206,14,101,19
104,2016-11-09,Washington,Boston,214.0,1.5,110,4.5,-125,105,211,25,110,10
105,2016-11-09,Charlotte,Utah,192.0,2.0,100.5,3.5,-150,130,202,6,93,13
106,2016-11-09,Indiana,Philadelphia,209.0,11.5,103.5,10.0,-1000,650,237,7,104,6
107,2016-11-09,Atlanta,Chicago,203.0,3.5,pk,100.0,-160,140,222,8,93,1
108,2016-11-09,Okla City,Toronto,199.5,3.5,101,4.0,-155,135,214,-10,97,-3
109,2016-11-09,Phoenix,Detroit,203.0,2.5,103.5,5.5,160,-180,207,7,102,4
110,2016-11-09,San Antonio,Houston,212.5,7.0,103.5,7.5,-420,350,200,-2,77,1
111,2016-11-09,LA Clippers,Portland,207.0,8.5,102,0.5,-700,500,191,31,98,2
112,2016-11-09,Golden State,Dallas,209.5,16.5,99,4.0,-9000,1900,211,21,108,-10
113,2016-11-10,Milwaukee,New Orleans,205.5,5.5,101,4.5,-205,175,218,-6,103,1
114,2016-11-10,Denver,Golden State,221.5,6.5,107,0.5,220,-270,226,-24,110,-10
115,2016-11-10,Sacramento,LA Lakers,210.0,4.5,104.5,1.0,-215,185,192,-10,92,-20
116,2016-11-11,Philadelphia,Indiana,213.0,5.0,104.5,4.0,175,-210,214,4,97,1
117,2016-11-11,Orlando,Utah,192.0,4.0,99,2.0,170,-200,161,-13,81,-9
118,2016-11-11,Washington,Cleveland,208.5,6.5,104.5,4.5,275,-350,199,-11,85,-9
119,2016-11-11,Charlotte,Toronto,198.0,3.0,99.5,3.5,-105,-115,224,-2,122,12
120,2016-11-11,Boston,New York,217.0,6.0,pk,105.5,-180,160,202,28,90,18
121,2016-11-11,Okla City,LA Clippers,202.5,4.5,103.5,3.5,170,-200,218,-2,118,-2
122,2016-11-11,San Antonio,Detroit,195.0,9.0,97,8.0,-550,375,182,10,81,13
123,2016-11-11,Portland,Sacramento,211.0,5.5,104,2.5,-340,270,242,2,93,-5
124,2016-11-12,Indiana,Boston,221.0,2.5,pk,109.5,105,-125,204,-6,111,-3
125,2016-11-12,New Orleans,LA Lakers,213.0,1.5,pk,108.0,-105,-115,225,-27,114,-28
126,2016-11-12,Toronto,New York,207.0,8.0,102.5,6.5,-320,260,225,11,116,14
127,2016-11-12,Atlanta,Philadelphia,205.0,13.5,102.5,5.0,-2500,1200,213,21,106,10
128,2016-11-12,Houston,San Antonio,209.5,2.0,110,1.5,110,-130,206,-6,117,3
129,2016-11-12,Minnesota,LA Clippers,204.0,6.0,102.5,0.5,180,-220,224,-14,113,-5
130,2016-11-12,Chicago,Washington,203.5,9.0,99,8.0,-650,425,201,11,92,14
131,2016-11-12,Miami,Utah,187.5,2.5,99.5,1.0,100,-120,193,-11,94,-6
132,2016-11-12,Milwaukee,Memphis,200.0,3.0,pk,99.0,-145,125,202,10,119,5
133,2016-11-12,Phoenix,Brooklyn,217.5,5.0,114.5,6.5,-200,170,226,-18,123,-5
134,2016-11-12,Denver,Detroit,202.5,3.5,99.5,5.5,-210,175,201,-11,95,-3
135,2016-11-13,Cleveland,Charlotte,209.0,8.0,103.5,6.0,-320,260,193,7,87,9
136,2016-11-13,Minnesota,LA Lakers,215.0,4.5,103,6.0,-110,-110,224,26,109,3
137,2016-11-13,Okla City,Orlando,204.0,9.0,100.5,8.5,-550,375,236,-2,132,8
138,2016-11-13,Golden State,Phoenix,230.0,16.0,118.5,9.0,-5000,1500,253,13,132,10
139,2016-11-13,Portland,Denver,217.0,4.0,106.5,6.5,-330,265,217,7,110,14
140,2016-11-14,Indiana,Orlando,207.0,6.0,102,4.0,-350,290,157,19,79,15
141,2016-11-14,Detroit,Okla City,200.0,2.0,100,4.0,100,-120,192,16,86,4
142,2016-11-14,New York,Dallas,204.0,4.5,99.5,4.5,-175,155,170,16,95,19
143,2016-11-14,New Orleans,Boston,211.5,5.5,112.5,3.5,145,-165,211,1,104,-4
144,2016-11-14,Houston,Philadelphia,215.0,11.5,104.5,3.0,-1000,650,203,27,86,14
145,2016-11-14,San Antonio,Miami,191.0,11.0,93.5,2.0,-800,550,184,4,89,-11
146,2016-11-14,Utah,Memphis,187.0,6.0,94,6.0,-260,220,198,-6,94,2
147,2016-11-14,LA Clippers,Brooklyn,211.0,15.0,109.5,3.5,-5000,1500,222,32,104,8
148,2016-11-15,Cleveland,Toronto,207.0,6.0,103.5,2.0,-250,210,238,4,120,0
149,2016-11-15,Miami,Atlanta,198.0,5.5,104,2.0,225,-265,183,-3,91,3
150,2016-11-15,Minnesota,Charlotte,206.0,1.5,100,3.5,100,-120,223,-7,119,-19
151,2016-11-15,Portland,Chicago,212.0,2.5,104.5,7.0,-190,170,201,-25,108,-6
152,2016-11-15,LA Lakers,Brooklyn,219.0,7.0,113,2.5,-290,245,243,7,136,2
153,2016-11-16,Indiana,Cleveland,213.0,5.0,100.5,0.5,-150,130,196,10,101,5
154,2016-11-16,Orlando,New Orleans,201.0,5.0,pk,98.5,-330,270,171,7,79,-5
155,2016-11-16,Philadelphia,Washington,208.0,5.0,100,7.0,245,-290,211,7,104,-4
156,2016-11-16,Atlanta,Milwaukee,207.0,8.5,104,2.5,-220,190,207,7,120,-10
157,2016-11-16,Boston,Dallas,204.5,8.0,98,1.0,-250,210,173,7,103,-1
158,2016-11-16,New York,Detroit,203.0,3.5,99,0.5,-125,105,207,3,104,-2
159,2016-11-16,Toronto,Golden State,219.0,3.0,pk,109.5,200,-240,248,-6,129,7
160,2016-11-16,Okla City,Houston,218.5,1.5,107,1.0,-140,120,208,2,80,0
161,2016-11-16,Denver,Phoenix,218.5,5.0,114,3.0,-185,165,224,16,120,-2
162,2016-11-16,Sacramento,San Antonio,194.0,6.5,104,0.5,195,-230,215,-5,112,6
163,2016-11-16,LA Clippers,Memphis,202.5,11.5,101.5,11.5,-1200,750,218,-4,111,11
164,2016-11-17,Washington,New York,205.5,3.0,102.5,1.0,-200,175,231,7,137,-3
165,2016-11-17,Miami,Milwaukee,198.0,3.5,100,2.5,-170,150,169,23,73,23
166,2016-11-17,Houston,Portland,220.0,5.0,108,3.5,-220,190,235,17,111,17
167,2016-11-17,Minnesota,Philadelphia,214.0,10.0,101,0.5,-900,600,196,24,102,-4
168,2016-11-17,Utah,Chicago,195.5,3.5,96.5,1.0,-155,135,162,-8,78,-10
169,2016-11-18,Indiana,Phoenix,219.0,8.0,114,4.5,-175,155,212,-20,106,-12
170,2016-11-18,Charlotte,Atlanta,206.0,3.0,pk,109.0,-130,110,196,4,103,1
171,2016-11-18,Cleveland,Detroit,205.0,10.0,98,0.5,-420,350,185,23,90,6
172,2016-11-18,Okla City,Brooklyn,218.0,9.0,108.5,5.0,-500,400,229,19,104,16
173,2016-11-18,Boston,Golden State,225.0,7.0,109,2.5,330,-400,192,-16,89,-9
174,2016-11-18,New Orleans,Portland,214.5,2.0,106,4.5,-110,-110,214,12,99,-1
175,2016-11-18,Dallas,Memphis,191.5,1.5,91,0.5,155,-175,144,-16,79,-9
176,2016-11-18,Denver,Toronto,216.0,4.0,104.5,4.0,140,-160,224,-2,95,-5
177,2016-11-18,Sacramento,LA Clippers,204.5,7.0,pk,100.0,310,-370,236,-6,109,13
178,2016-11-18,LA Lakers,San Antonio,208.0,5.5,109,5.0,300,-360,223,-9,119,-9
179,2016-11-19,Houston,Utah,200.0,3.5,pk,105.0,-280,240,213,9,114,-2
180,2016-11-19,Detroit,Boston,201.0,2.5,106,1.5,-130,110,186,-2,89,1
181,2016-11-19,Orlando,Dallas,184.0,5.5,91,5.5,-360,300,182,8,93,9
182,2016-11-19,Washington,Miami,198.5,4.5,98.5,4.0,-200,175,225,-3,106,-2
183,2016-11-19,New Orleans,Charlotte,206.0,5.0,101,2.0,115,-135,237,5,123,-1
184,2016-11-19,Philadelphia,Phoenix,215.0,2.0,111.5,4.0,115,-135,225,15,119,5
185,2016-11-19,Milwaukee,Golden State,223.0,9.5,108.5,5.0,350,-420,245,-3,110,0
186,2016-11-19,LA Clippers,Chicago,205.5,7.5,101.5,8.0,-380,320,197,7,98,12
187,2016-11-20,New York,Atlanta,210.0,2.5,109.5,5.0,165,-185,198,10,111,5
188,2016-11-20,Brooklyn,Portland,221.0,4.0,106.5,1.0,160,-180,238,-20,104,-14
189,2016-11-20,Okla City,Indiana,211.5,9.0,104,7.5,-500,400,226,-4,94,4
190,2016-11-20,Denver,Utah,198.0,2.0,102.5,1.5,-175,155,196,14,102,2
191,2016-11-20,Sacramento,Toronto,208.0,4.5,104.5,1.0,145,-165,201,3,80,8
192,2016-11-20,LA Lakers,Chicago,211.5,3.5,104.5,2.0,-145,125,228,-8,105,-7
193,2016-11-21,Washington,Phoenix,219.0,7.5,116,3.0,-330,270,207,5,111,1
194,2016-11-21,Indiana,Golden State,222.5,11.5,108.5,3.0,1000,-2000,203,-37,100,-18
195,2016-11-21,Philadelphia,Miami,198.0,4.0,99,4.5,155,-175,195,7,104,6
196,2016-11-21,Charlotte,Memphis,196.5,6.0,98,8.0,-210,180,195,-15,81,9
197,2016-11-21,Detroit,Houston,204.0,1.0,pk,103.0,120,-140,195,-3,98,2
198,2016-11-21,Milwaukee,Orlando,200.0,5.5,99,2.5,-280,240,182,4,89,-1
199,2016-11-21,Minnesota,Boston,210.0,1.0,110,3.5,110,-130,192,-6,98,-16
200,2016-11-21,San Antonio,Dallas,180.0,17.0,93,9.5,-2000,1000,187,5,90,6
201,2016-11-21,LA Clippers,Toronto,210.5,7.0,102.5,3.0,-450,375,238,8,139,-1
202,2016-11-22,Atlanta,New Orleans,208.0,8.0,103.5,10.5,-375,305,206,-18,96,4
203,2016-11-22,New York,Portland,215.5,2.0,107,0.5,-115,-105,210,4,92,2
204,2016-11-22,Denver,Chicago,207.5,1.0,102.5,1.5,100,-120,217,3,97,3
205,2016-11-22,LA Lakers,Okla City,220.0,1.5,108.5,3.5,140,-160,220,2,123,1
206,2016-11-23,Orlando,Phoenix,206.5,4.5,109.5,4.0,-170,150,179,-5,89,-3
207,2016-11-23,Cleveland,Portland,218.5,11.0,105.5,0.5,-1000,650,262,12,121,-9
208,2016-11-23,Indiana,Atlanta,208.0,2.5,106.5,0.5,100,-120,181,-11,88,-6
209,2016-11-23,Charlotte,San Antonio,198.5,3.0,106,5.0,195,-230,233,-5,114,-6
210,2016-11-23,Philadelphia,Memphis,197.5,5.0,97.5,6.0,190,-220,203,-5,78,-8
211,2016-11-23,Detroit,Miami,190.0,4.5,92.5,2.0,-190,170,191,23,93,9
212,2016-11-23,Brooklyn,Boston,213.0,7.0,112,4.0,265,-320,203,-19,103,-17
213,2016-11-23,Houston,Toronto,219.0,3.0,105.5,6.5,-175,155,217,-13,124,2
214,2016-11-23,Dallas,LA Clippers,191.5,9.0,96,0.5,450,-600,228,-20,115,3
215,2016-11-23,Utah,Denver,196.5,4.5,98.5,3.0,-360,300,191,25,91,19
216,2016-11-23,Sacramento,Okla City,208.0,1.0,pk,105.0,-125,105,217,15,118,12
217,2016-11-23,Golden State,LA Lakers,231.0,16.0,112.5,2.5,-9900,2000,255,43,126,12
218,2016-11-25,Boston,San Antonio,203.5,2.5,107,4.0,145,-165,212,-6,118,-8
219,2016-11-25,Orlando,Washington,201.0,1.0,96,2.0,110,-130,185,-3,99,7
220,2016-11-25,Cleveland,Dallas,203.0,16.0,pk,98.5,-1400,800,218,38,108,4
221,2016-11-25,Detroit,LA Clippers,199.0,6.5,98.5,6.5,220,-260,205,11,100,2
222,2016-11-25,Philadelphia,Chicago,203.5,8.0,100.5,2.5,400,-500,194,-16,90,-6
223,2016-11-25,Utah,Atlanta,194.0,2.5,104,3.0,-160,140,163,27,81,13
224,2016-11-25,Milwaukee,Toronto,211.0,3.0,102.5,1.0,135,-155,204,-6,115,-1
225,2016-11-25,Memphis,Miami,185.5,6.5,91,4.0,-210,180,171,-9,87,-3
226,2016-11-25,Indiana,Brooklyn,214.0,8.0,109,2.0,-220,190,215,21,114,6
227,2016-11-25,Phoenix,Minnesota,216.0,1.5,107.5,3.0,110,-130,183,-13,84,-18
228,2016-11-25,Denver,Okla City,213.5,1.5,104.5,2.0,130,-150,261,-3,119,-1
229,2016-11-25,Portland,New Orleans,219.0,4.5,108.5,2.0,-165,145,223,15,100,6
230,2016-11-25,Sacramento,Houston,216.0,3.0,103.5,3.5,145,-165,221,-13,103,5
231,2016-11-25,LA Lakers,Golden State,233.0,12.0,113,5.5,950,-1800,194,-24,98,-14
232,2016-11-26,Charlotte,New York,209.0,6.0,101.5,1.0,-240,200,209,5,104,-6
233,2016-11-26,Washington,San Antonio,203.0,5.0,pk,107.5,220,-260,212,-12,114,-2
234,2016-11-26,Okla City,Detroit,203.0,5.0,99.5,1.0,-180,160,194,18,92,8
235,2016-11-26,Golden State,Minnesota,223.0,14.0,110,5.0,-1400,800,217,13,113,5
236,2016-11-27,Philadelphia,Cleveland,209.5,12.5,104,10.5,600,-900,220,-4,110,-10
237,2016-11-27,Phoenix,Denver,215.5,1.0,106.5,6.5,-140,120,234,-6,128,14
238,2016-11-27,Brooklyn,Sacramento,218.0,3.0,108,4.5,175,-205,227,-17,110,-18
239,2016-11-27,Orlando,Milwaukee,194.0,1.0,98,2.0,-135,115,200,-8,90,-2
240,2016-11-27,Indiana,LA Clippers,207.5,10.5,103,11.0,575,-800,161,21,71,11
241,2016-11-27,Dallas,New Orleans,200.5,2.5,98,4.5,175,-205,172,10,86,8
242,2016-11-27,Portland,Houston,225.0,1.5,113,0.5,-105,-115,244,-16,117,-13
243,2016-11-27,LA Lakers,Atlanta,212.0,4.0,110.5,6.5,205,-245,203,15,99,7
244,2016-11-28,Washington,Sacramento,210.0,4.5,103.5,4.5,-205,175,196,6,81,3
245,2016-11-28,Toronto,Philadelphia,213.5,14.5,101.5,5.5,-2000,1000,217,27,108,16
246,2016-11-28,Miami,Boston,196.0,3.5,105,2.5,160,-180,216,-8,137,9
247,2016-11-28,Memphis,Charlotte,196.0,2.5,98,4.0,110,-130,189,-19,94,-2
248,2016-11-28,Golden State,Atlanta,218.0,13.0,114,10.0,-1650,950,205,5,102,8
249,2016-11-29,Charlotte,Detroit,196.0,4.0,99,6.0,-165,145,201,-23,90,-20
250,2016-11-29,Brooklyn,LA Clippers,219.0,12.0,102.5,2.5,525,-750,249,5,96,12
251,2016-11-29,Milwaukee,Cleveland,211.0,7.5,105.5,7.5,270,-330,219,17,107,13
252,2016-11-29,New Orleans,LA Lakers,217.0,5.0,107,3.0,-240,200,193,17,87,-7
253,2016-11-29,San Antonio,Orlando,197.0,14.5,95.5,9.0,-1400,800,178,-12,90,-10
254,2016-11-29,Utah,Houston,204.0,1.0,100,4.0,100,-120,221,19,109,7
255,2016-11-30,Toronto,Memphis,195.5,10.0,95,8.5,-1450,850,225,15,113,17
256,2016-11-30,Boston,Detroit,197.5,7.0,98,6.0,-265,215,235,-7,123,-1
257,2016-11-30,Okla City,Washington,212.0,5.5,106,1.0,-200,170,241,11,97,-7
258,2016-11-30,Minnesota,New York,211.5,3.5,103,4.5,-175,155,210,-2,103,7
259,2016-11-30,Chicago,LA Lakers,212.0,10.0,103.5,7.0,-615,465,186,-6,92,-6
260,2016-11-30,Dallas,San Antonio,192.0,10.0,97.5,5.0,345,-425,181,-7,98,-4
261,2016-11-30,Denver,Miami,205.0,4.5,103.5,6.5,-270,220,204,-8,105,-3
262,2016-11-30,Phoenix,Atlanta,209.5,6.5,111,4.0,145,-165,216,2,118,0
263,2016-11-30,Portland,Indiana,215.0,7.5,104,1.0,-315,250,240,22,109,7
264,2016-12-01,Charlotte,Dallas,194.0,9.5,96,6.5,-1000,650,184,10,99,7
265,2016-12-01,Brooklyn,Milwaukee,216.5,3.5,105.5,3.5,180,-210,204,-18,101,-17
266,2016-12-01,Cleveland,LA Clippers,215.5,4.0,106,4.5,-170,150,207,-19,99,-11
267,2016-12-01,Memphis,Orlando,181.5,2.0,95,3.5,150,-170,189,1,90,0
268,2016-12-01,Utah,Miami,189.0,9.0,91.5,6.5,-270,230,221,-1,121,3
269,2016-12-01,Golden State,Houston,230.0,9.5,113,9.0,-750,525,259,-5,103,5
270,2016-12-02,Philadelphia,Orlando,196.0,1.0,98,2.5,-110,-110,193,-17,101,-9
271,2016-12-02,Toronto,LA Lakers,216.0,10.5,104.5,1.0,-500,400,193,33,76,12
272,2016-12-02,Boston,Sacramento,208.0,7.0,103.5,4.0,-250,210,189,5,96,4
273,2016-12-02,New York,Minnesota,210.0,3.5,104.5,4.5,125,-145,232,4,118,-6
274,2016-12-02,Atlanta,Detroit,194.0,3.5,98,5.5,-125,105,206,-36,109,-17
275,2016-12-02,Chicago,Cleveland,210.0,1.5,102.5,1.5,100,-120,216,6,97,7
276,2016-12-02,New Orleans,LA Clippers,207.0,4.5,101.5,2.5,160,-180,210,-18,93,-15
277,2016-12-02,San Antonio,Washington,203.0,9.0,100.5,7.5,-450,375,212,2,95,5
278,2016-12-02,Denver,Houston,222.0,1.5,107,5.0,-160,140,238,-18,102,-8
279,2016-12-03,Milwaukee,Brooklyn,217.0,9.5,113,2.5,-550,425,215,9,125,-1
280,2016-12-03,Charlotte,Minnesota,206.5,5.5,103.5,2.5,-250,210,245,-5,111,-3
281,2016-12-03,Toronto,Atlanta,207.0,8.5,pk,108.0,-400,330,212,44,103,29
282,2016-12-03,Philadelphia,Boston,205.0,8.5,110.5,9.5,425,-550,213,-1,115,-9
283,2016-12-03,Dallas,Chicago,189.0,5.5,93.5,5.0,145,-165,189,25,87,13
284,2016-12-03,Utah,Denver,197.5,5.5,99,4.0,-310,260,203,7,107,5
