,Date,Home,Away,OU,Spread,OU_2H,Spread_2H,ML_home,ML_away,Points,Win Margin,2H Points,2H Win Margin
25,2015-10-30,Milwaukee,Washington,200.0,1.0,100.5,2.0,115,-135,231,-5,105,-9
26,2015-10-30,Atlanta,Charlotte,195.5,5.0,97.0,2.5,-175,155,191,3,86,2
27,2015-10-30,San Antonio,Brooklyn,202.0,13.5,100.5,11.0,-1600,900,177,27,88,32
28,2015-10-30,Denver,Minnesota,207.5,5.0,103,5,-160,140,173,-17,85,-7
29,2015-10-30,Sacramento,LA Lakers,210.0,5.5,106,3,-305,245,246,18,122,-6
30,2015-10-30,Phoenix,Portland,207.5,5.0,102,1,-200,170,202,18,98,12
31,2015-10-31,Indiana,Utah,191.0,4.5,103.0,0.5,-160,140,173,-21,82,-28
32,2015-10-31,Washington,New York,202.0,7.0,101.5,6.0,-320,260,227,-7,112,-4
33,2015-10-31,New Orleans,Golden State,212.0,5.0,105,5,200,-235,254,-14,125,-15
34,2015-10-31,Memphis,Brooklyn,193.0,12.0,96.5,4.0,-955,705,192,10,91,-1
35,2015-10-31,Portland,Phoenix,204.0,3.5,102.0,2.5,-125,105,191,-11,87,-3
36,2015-10-31,LA Clippers,Sacramento,215.5,11.5,109,5,-635,485,223,5,109,1
37,2015-11-01,Charlotte,Atlanta,193.5,1.0,100,1,120,-140,186,-2,101,5
38,2015-11-01,Boston,San Antonio,202.0,4.0,106.0,0.5,210,-260,182,-8,107,5
39,2015-11-01,Toronto,Milwaukee,204.5,7.0,99.0,1.5,-240,200,193,19,97,5
40,2015-11-01,Miami,Houston,204.5,1.5,101.5,5.5,-170,150,198,20,91,39
41,2015-11-01,Chicago,Orlando,200.0,9.0,99.0,0.5,-365,300,179,5,85,-9
42,2015-11-01,Okla City,Denver,211.0,12.5,107,5,-1300,800,210,24,102,16
43,2015-11-01,LA Lakers,Dallas,210.5,1.0,pk,105,160,-180,196,-10,97,-1
44,2015-11-02,Philadelphia,Cleveland,196.0,12.5,96.0,11.5,850,-1450,207,-7,104,-12
45,2015-11-02,New York,San Antonio,204.5,7.0,103.0,0.5,270,-335,178,-10,96,2
46,2015-11-02,Brooklyn,Milwaukee,197.5,1.0,96,3,100,-120,199,-7,92,4
47,2015-11-02,Houston,Okla City,215.0,1.0,109,1,160,-180,215,5,96,16
48,2015-11-02,Minnesota,Portland,202.0,5.0,102.0,2.5,-170,150,207,-5,101,-5
49,2015-11-02,Golden State,Memphis,201.0,7.5,102.5,0.5,-475,380,188,50,101,31
50,2015-11-02,LA Clippers,Phoenix,212.0,10.0,103,3,-464,369,198,6,111,-3
51,2015-11-03,Charlotte,Chicago,194.0,3.0,99,8,150,-170,235,25,119,3
52,2015-11-03,Miami,Atlanta,197.0,3.0,101.0,5.5,-175,155,190,-6,99,5
53,2015-11-03,Detroit,Indiana,199.0,4.5,105,6,-185,165,176,-12,70,0
54,2015-11-03,New Orleans,Orlando,204.5,4.0,103.0,7.5,-205,175,197,-9,97,5
55,2015-11-03,Dallas,Toronto,205.5,1.0,102.5,2.0,115,-135,193,-11,93,-13
56,2015-11-03,Sacramento,Memphis,198.5,6.0,98.5,1.0,165,-185,192,-14,102,-4
57,2015-11-04,Washington,San Antonio,202.5,3.5,103,2,155,-175,201,3,103,7
58,2015-11-04,Indiana,Boston,201.5,2.0,107.5,2.5,109,-129,198,2,106,-4
59,2015-11-04,Cleveland,New York,200.0,10.5,103.5,10.5,-725,525,182,10,98,18
60,2015-11-04,Atlanta,Brooklyn,198.0,9.5,96,6,-345,280,188,14,104,16
61,2015-11-04,Milwaukee,Philadelphia,198.0,11.0,96,5,-400,325,178,4,86,2
62,2015-11-04,Houston,Orlando,207.0,9.0,103.0,2.5,-500,400,233,5,93,-9
63,2015-11-04,Okla City,Toronto,211.0,8.5,104.5,6.0,-380,310,201,-5,122,-4
64,2015-11-04,Utah,Portland,192.0,5.5,95.5,6.5,-300,240,200,-16,94,-8
65,2015-11-04,Phoenix,Sacramento,207.0,7.0,103,3,-525,405,215,21,126,12
66,2015-11-04,Golden State,LA Clippers,218.5,8.5,109.5,2.0,-345,280,220,4,101,-3
67,2015-11-05,Chicago,Okla City,208.0,1.5,106,2,-115,-105,202,6,95,-1
68,2015-11-05,Minnesota,Miami,201.0,2.5,96,1,160,-180,180,-12,92,-2
69,2015-11-05,Dallas,Charlotte,198.0,4.5,100,3,-170,150,202,-14,95,-13
70,2015-11-05,Denver,Utah,193.5,2.0,100,3,130,-150,180,-12,98,-14
71,2015-11-05,Portland,Memphis,193.0,4.0,99.5,4.5,165,-185,211,19,115,15
72,2015-11-06,Orlando,Toronto,204.0,5.5,96.5,6.0,200,-240,179,5,98,-4
73,2015-11-06,Brooklyn,LA Lakers,203.0,3.5,104.0,2.5,-155,135,202,-6,103,-1
74,2015-11-06,Boston,Washington,206.0,1.5,105,6,-125,105,216,20,95,-3
75,2015-11-06,Cleveland,Philadelphia,196.5,15.5,96.5,9.5,-1650,950,210,6,111,7
76,2015-11-06,New York,Milwaukee,200.5,1.5,98.5,1.5,-120,100,191,-7,82,-4
77,2015-11-06,Indiana,Miami,196.5,1.0,94.5,1.0,-105,-115,177,3,79,3
78,2015-11-06,New Orleans,Atlanta,202.5,2.0,105.0,2.5,120,-140,236,-6,131,5
79,2015-11-06,Phoenix,Detroit,200.0,4.0,97.5,3.5,-180,160,192,-8,110,-6
80,2015-11-06,Sacramento,Houston,215.0,4.0,110.5,1.0,170,-200,226,-6,115,5
81,2015-11-06,Golden State,Denver,214.5,16.5,105,4,-7000,2000,223,15,105,-15
82,2015-11-07,Chicago,Minnesota,198.0,9.0,102.5,6.5,-475,380,195,-9,71,1
83,2015-11-07,Philadelphia,Orlando,193.5,4.5,,93.0,125,-145,202,-8,107,-1
84,2015-11-07,Atlanta,Washington,204.5,3.5,100.5,5.0,-205,175,213,15,127,19
85,2015-11-07,San Antonio,Charlotte,197.5,10.5,95.5,4.5,-520,400,208,20,110,16
86,2015-11-07,Milwaukee,Brooklyn,195.0,7.0,93.5,5.0,-285,235,180,8,92,8
87,2015-11-07,Dallas,New Orleans,207.5,4.5,105.5,4.5,-230,190,205,9,115,15
88,2015-11-07,Utah,Memphis,185.0,1.0,90.5,3.0,-145,125,168,10,79,-3
89,2015-11-07,Sacramento,Golden State,218.0,11.5,108.0,6.5,950,-1750,197,-9,113,-1
90,2015-11-07,LA Clippers,Houston,216.5,7.0,105,3,-245,205,214,-4,100,-6
91,2015-11-08,New York,LA Lakers,207.0,4.5,104.5,5.5,-245,205,194,4,100,8
92,2015-11-08,Cleveland,Indiana,197.0,7.0,99.5,3.0,-370,305,198,4,109,-1
93,2015-11-08,Miami,Toronto,195.0,2.0,95.0,2.5,-150,130,172,20,81,23
94,2015-11-08,Okla City,Phoenix,212.0,9.0,107,4,-425,345,227,21,113,15
95,2015-11-08,Portland,Detroit,196.0,1.5,101,3,-130,110,223,-17,119,-27
96,2015-11-09,Philadelphia,Chicago,195.5,8.5,100,3,525,-725,199,-23,104,-14
97,2015-11-09,Indiana,Orlando,194.5,4.0,97.5,2.5,-180,160,181,13,84,12
98,2015-11-09,Atlanta,Minnesota,200.5,9.0,102.5,11.5,-400,325,224,-10,110,20
99,2015-11-09,Denver,Portland,206.0,2.5,103.5,0.5,100,-120,212,4,97,5
100,2015-11-09,Sacramento,San Antonio,208.5,9.0,104,3,275,-340,194,-18,102,-12
101,2015-11-09,LA Clippers,Memphis,197.0,6.5,102.0,4.5,-290,230,186,2,94,2
102,2015-11-09,Golden State,Detroit,208.0,14.0,104.0,4.5,-1300,800,204,14,103,5
103,2015-11-10,Washington,Okla City,217.5,4.0,106,2,230,-290,226,-24,108,-6
104,2015-11-10,Cleveland,Utah,186.0,5.5,98.0,2.5,-235,195,232,4,132,0
105,2015-11-10,Miami,LA Lakers,202.0,11.0,99,7,-800,575,189,13,90,12
106,2015-11-10,Toronto,New York,196.0,9.0,98.5,7.0,-315,250,220,-2,108,6
107,2015-11-10,New Orleans,Dallas,208.5,1.5,102.5,4.0,-145,125,225,15,127,-3
108,2015-11-10,Minnesota,Charlotte,199.0,1.5,101,2,145,-165,199,-9,77,-5
109,2015-11-10,Milwaukee,Boston,202.0,1.0,104.5,0.5,120,-140,182,-16,94,-12
110,2015-11-11,Orlando,LA Lakers,202.0,7.5,100.5,4.0,-375,305,200,2,107,-1
111,2015-11-11,Philadelphia,Toronto,192.5,10.5,98.5,4.0,400,-500,222,-16,102,-10
112,2015-11-11,Charlotte,New York,197.0,4.5,100.0,3.5,-265,215,188,2,92,0
113,2015-11-11,Boston,Indiana,203.5,4.0,106.5,3.0,-160,140,193,-11,93,-9
114,2015-11-11,Dallas,LA Clippers,213.5,6.0,106.0,4.5,230,-290,226,10,119,11
115,2015-11-11,Atlanta,New Orleans,212.0,9.0,104,12,-1450,850,204,8,101,17
116,2015-11-11,Memphis,Golden State,200.5,5.0,99.5,3.0,265,-330,184,-16,96,-10
117,2015-11-11,Houston,Brooklyn,203.5,12.0,102.5,10.5,-1000,700,204,-8,100,-2
118,2015-11-11,Denver,Milwaukee,201.5,1.5,95,5,-170,150,205,1,88,12
119,2015-11-11,Sacramento,Detroit,204.5,1.5,103.0,4.5,105,-125,193,9,83,-3
120,2015-11-11,Portland,San Antonio,200.5,7.0,106.5,0.5,210,-250,214,-12,110,0
121,2015-11-12,Miami,Utah,181.0,4.5,97.0,2.5,-165,145,183,1,92,0
122,2015-11-12,Minnesota,Golden State,210.0,8.0,105.5,2.5,460,-600,245,-13,107,-1
123,2015-11-12,Phoenix,LA Clippers,210.0,3.5,102,2,-140,120,222,14,115,5
124,2015-11-13,Orlando,Utah,187.5,1.0,99.5,4.0,100,-120,195,9,103,-3
125,2015-11-13,Indiana,Minnesota,196.0,6.5,99,1,-355,285,210,4,99,-7
126,2015-11-13,New York,Cleveland,202.0,6.0,101.5,7.0,240,-290,174,-6,75,-13
127,2015-11-13,Toronto,New Orleans,208.0,9.0,103.5,7.0,-615,465,181,19,101,19
128,2015-11-13,Okla City,Philadelphia,207.0,11.5,102.0,6.5,-1360,960,187,17,96,12
129,2015-11-13,Memphis,Portland,199.0,5.5,96,4,-295,245,201,1,96,0
130,2015-11-13,Chicago,Charlotte,199.0,6.5,97.5,3.0,-285,235,199,5,103,1
131,2015-11-13,Dallas,LA Lakers,210.0,7.5,104.5,1.5,-340,280,172,8,84,0
132,2015-11-13,Denver,Houston,208.5,4.5,103.5,6.5,220,-270,205,9,95,1
133,2015-11-13,Sacramento,Brooklyn,204.5,5.0,101.5,7.0,-275,225,220,2,106,8
134,2015-11-14,LA Clippers,Detroit,200.0,4.0,98.0,3.5,-140,120,197,5,86,14
135,2015-11-14,Washington,Orlando,204.0,5.5,101.5,4.5,-230,195,207,9,101,15
136,2015-11-14,Houston,Dallas,212.0,5.0,102,10,-350,280,208,-12,117,11
137,2015-11-14,Milwaukee,Cleveland,197.0,4.5,96.5,6.0,200,-235,213,3,82,-6
138,2015-11-14,San Antonio,Philadelphia,198.0,18.5,95.5,8.5,-3105,1855,175,9,93,5
139,2015-11-14,Phoenix,Denver,209.5,8.0,100.5,3.5,-325,265,186,24,98,-8
140,2015-11-14,Golden State,Brooklyn,209.0,17.5,102.5,12.0,-2710,1660,206,8,88,2
141,2015-11-15,New York,New Orleans,205.0,2.5,101.5,1.0,-125,105,182,8,96,10
142,2015-11-15,Minnesota,Memphis,196.0,2.0,96,1,160,-185,220,-8,116,-2
143,2015-11-15,Charlotte,Portland,205.0,4.0,101,4,-190,165,200,12,84,-14
144,2015-11-15,Atlanta,Utah,193.0,5.5,pk,100.5,-155,135,193,-1,94,-6
145,2015-11-15,Okla City,Boston,209.0,6.5,110,1,-225,190,185,-15,88,-22
146,2015-11-15,Sacramento,Toronto,209.5,2.0,104,1,105,-125,208,6,104,4
147,2015-11-15,LA Lakers,Detroit,200.0,3.0,100,5,170,-195,182,12,90,8
148,2015-11-16,Philadelphia,Dallas,201.5,7.5,100.0,3.5,325,-405,178,-6,85,-1
149,2015-11-16,Chicago,Indiana,195.0,5.0,101.5,1.5,-280,230,191,1,93,-7
150,2015-11-16,Houston,Boston,209.5,6.5,105.5,3.5,-205,175,206,-16,96,-16
151,2015-11-16,Memphis,Okla City,200.0,1.0,97.5,0.5,-140,120,236,8,126,2
152,2015-11-16,San Antonio,Portland,204.0,12.5,98.5,4.5,-1035,735,173,13,109,5
153,2015-11-16,Phoenix,LA Lakers,209.0,10.0,102,6,-810,610,221,19,111,15
154,2015-11-17,Washington,Milwaukee,203.0,3.0,95.5,3.5,-160,140,201,29,91,11
155,2015-11-17,Brooklyn,Atlanta,198.5,4.5,101.5,3.0,165,-190,178,2,87,3
156,2015-11-17,Miami,Minnesota,195.5,9.5,100,4,-410,330,194,-12,99,-17
157,2015-11-17,Detroit,Cleveland,192.0,5.0,98.0,3.5,165,-190,203,5,92,6
158,2015-11-17,New York,Charlotte,199.5,1.0,pk,96,-110,-110,196,8,102,10
159,2015-11-17,New Orleans,Denver,208.0,6.0,102.0,0.5,-245,205,213,-17,109,-19
160,2015-11-17,Golden State,Toronto,208.5,9.0,103.0,0.5,-535,410,225,5,115,-11
161,2015-11-18,Philadelphia,Indiana,191.5,7.5,97.5,1.5,215,-265,197,-27,107,-13
162,2015-11-18,Orlando,Minnesota,202.0,3.0,102.0,6.5,-205,175,205,3,96,14
163,2015-11-18,Charlotte,Brooklyn,196.5,7.0,97.5,5.5,-285,235,227,5,119,9
164,2015-11-18,Boston,Dallas,204.0,5.0,104.5,0.5,-205,175,208,-4,109,-13
165,2015-11-18,Okla City,New Orleans,216.0,8.5,106.5,4.5,-1040,740,213,7,115,-1
166,2015-11-18,Houston,Portland,212.0,6.5,103.0,6.5,-290,240,211,5,117,11
167,2015-11-18,Atlanta,Sacramento,210.0,4.5,105,2,-145,125,200,6,86,-4
168,2015-11-18,San Antonio,Denver,195.5,13.5,98.5,5.5,-1325,925,207,11,84,4
169,2015-11-18,Utah,Toronto,189.0,2.5,96.0,4.5,-180,160,182,4,95,7
170,2015-11-18,Phoenix,Chicago,200.0,2.0,104.0,3.5,-155,135,200,-6,100,0
171,2015-11-19,Miami,Sacramento,198.0,8.0,100.0,2.5,-560,435,225,7,123,-3
172,2015-11-19,Cleveland,Milwaukee,195.5,10.0,94,1,-680,530,215,15,104,0
173,2015-11-19,LA Clippers,Golden State,214.5,5.5,107.0,7.5,185,-220,241,-7,119,-21
174,2015-11-20,Charlotte,Philadelphia,195.0,10.0,97.5,1.0,-725,550,201,25,98,4
175,2015-11-20,Boston,Brooklyn,202.0,9.0,101.5,1.5,-445,355,215,25,107,1
176,2015-11-20,Minnesota,Detroit,201.5,1.0,99.5,3.0,115,-135,182,-10,100,-16
177,2015-11-20,Okla City,New York,207.0,7.5,104.0,6.5,-270,220,183,-3,91,1
178,2015-11-20,New Orleans,San Antonio,200.0,9.0,106,6,265,-325,194,14,105,7
179,2015-11-20,Memphis,Houston,202.0,4.5,98.0,3.5,-145,125,180,12,76,-2
180,2015-11-20,Dallas,Utah,192.0,2.5,101.0,3.5,-125,105,195,9,96,-4
181,2015-11-20,Denver,Phoenix,205.0,1.5,101.5,6.0,130,-150,221,-7,109,-21
182,2015-11-20,Portland,LA Clippers,212.0,3.5,105.5,3.5,155,-180,193,11,98,10
183,2015-11-20,Golden State,Chicago,206.5,8.5,105.5,5.0,-481,381,200,12,103,9
184,2015-11-20,LA Lakers,Toronto,203.5,6.0,103.0,5.5,235,-285,193,-11,94,-12
185,2015-11-21,Orlando,Sacramento,206.0,2.5,106,3,-150,130,188,-6,88,0
186,2015-11-21,Indiana,Milwaukee,194.5,4.5,95.5,1.5,-205,175,209,37,103,33
187,2015-11-21,Cleveland,Atlanta,199.0,5.0,102.0,1.5,-230,195,206,12,107,-3
188,2015-11-21,Miami,Philadelphia,191.0,14.0,97.5,12.0,-1215,865,187,5,108,20
189,2015-11-21,Detroit,Washington,202.0,3.0,101.5,1.0,-115,-105,192,-2,88,-2
190,2015-11-21,Houston,New York,204.5,6.5,99.5,4.0,-190,165,209,-5,98,0
191,2015-11-21,San Antonio,Memphis,192.0,8.0,95.5,0.5,-360,290,174,10,82,-4
192,2015-11-22,LA Clippers,Toronto,206.5,6.0,102.0,10.5,-280,230,171,-11,74,18
193,2015-11-22,New Orleans,Phoenix,211.0,1.5,106.0,0.5,-115,-105,238,6,127,5
194,2015-11-22,Brooklyn,Boston,205.5,4.0,102.0,7.5,185,-215,212,10,111,-7
195,2015-11-22,Okla City,Dallas,211.5,5.5,104.5,1.0,-155,135,231,3,119,-5
196,2015-11-22,Denver,Golden State,213.5,10.5,103,6,750,-1050,223,-13,101,-7
197,2015-11-22,LA Lakers,Portland,203.0,1.5,101.5,0.5,130,-150,200,-14,92,-10
198,2015-11-23,Cleveland,Orlando,197.0,9.5,100.0,3.5,-420,350,220,14,106,10
199,2015-11-23,Charlotte,Sacramento,210.0,5.0,107.0,2.5,-165,145,249,5,104,0
200,2015-11-23,Miami,New York,191.5,5.5,92.0,3.5,-215,185,173,17,91,-5
201,2015-11-23,Minnesota,Philadelphia,200.5,7.5,99.5,6.5,-330,270,195,5,97,11
202,2015-11-23,San Antonio,Phoenix,197.0,8.5,99,2,-550,425,182,14,104,4
203,2015-11-23,Utah,Okla City,197.0,3.0,101.0,5.5,-130,110,200,-22,91,-5
204,2015-11-24,Washington,Indiana,205.0,3.5,105.0,3.5,-155,135,229,-17,106,-16
205,2015-11-24,Atlanta,Boston,203.0,4.0,106,2,-145,125,218,24,113,15
206,2015-11-24,Memphis,Dallas,197.0,3.0,96.5,2.5,-140,120,206,14,124,4
207,2015-11-24,Denver,LA Clippers,208.5,7.0,101.5,2.5,250,-300,205,-17,109,-11
208,2015-11-24,Portland,Chicago,201.5,1.5,103.0,1.5,120,-140,181,-5,94,4
209,2015-11-24,Golden State,LA Lakers,214.5,17.5,106.0,5.5,-9900,2000,188,34,96,18
210,2015-11-25,Orlando,New York,195.5,2.0,96,3,-125,105,191,9,110,-2
211,2015-11-25,Charlotte,Washington,210.0,2.0,102.0,1.5,-165,145,188,14,76,10
212,2015-11-25,Boston,Philadelphia,199.0,11.5,103,11,-1000,650,164,4,77,11
213,2015-11-25,Detroit,Miami,186.5,1.0,93.0,4.5,-125,105,185,23,82,6
214,2015-11-25,Toronto,Cleveland,198.5,1.0,99.5,2.5,130,-150,202,4,104,4
215,2015-11-25,Houston,Memphis,199.5,3.0,100.0,4.5,-180,160,195,-9,86,-6
216,2015-11-25,Milwaukee,Sacramento,208.0,4.5,104,4,-190,170,247,-11,112,-8
217,2015-11-25,Okla City,Brooklyn,211.5,12.5,103.5,6.5,-1200,750,209,11,101,7
218,2015-11-25,Minnesota,Atlanta,204.5,2.0,106.5,3.5,135,-155,194,4,96,2
219,2015-11-25,San Antonio,Dallas,195.0,9.0,100.5,4.0,-600,450,171,5,86,-2
220,2015-11-25,Phoenix,New Orleans,211.0,4.0,107,2,-180,160,234,-6,116,-8
221,2015-11-25,LA Clippers,Utah,195.5,4.5,102.5,4.0,-210,180,193,-11,103,-11
222,2015-11-27,Orlando,Milwaukee,196.5,4.0,pk,97.5,-165,145,204,24,112,18
223,2015-11-27,Charlotte,Cleveland,203.5,3.5,100.5,4.5,160,-180,185,-5,83,-7
224,2015-11-27,New York,Miami,188.0,1.5,93.0,0.5,105,-125,175,-19,76,-18
225,2015-11-27,Boston,Washington,209.0,4.0,104.5,3.5,-150,130,189,33,99,15
226,2015-11-27,Houston,Philadelphia,198.0,10.0,100.0,3.5,-800,550,230,2,125,-5
227,2015-11-27,Memphis,Atlanta,196.0,3.0,pk,100.5,-155,135,217,-15,106,-20
228,2015-11-27,Okla City,Detroit,205.5,9.0,104.5,6.5,-370,310,190,16,87,23
229,2015-11-27,Indiana,Chicago,197.5,2.5,101,1,-175,155,196,12,103,3
230,2015-11-27,Denver,San Antonio,194.5,9.5,100.5,3.5,280,-340,171,-11,83,-7
231,2015-11-27,Phoenix,Golden State,215.0,8.5,108.0,0.5,360,-430,251,-19,119,-1
232,2015-11-27,Sacramento,Minnesota,214.0,3.0,106,3,-150,130,192,-10,92,-4
233,2015-11-27,LA Clippers,New Orleans,212.5,5.5,104.5,3.0,-280,240,201,21,96,0
234,2015-11-28,Washington,Toronto,207.5,1.0,99,4,145,-165,166,-2,82,-8
235,2015-11-28,Cleveland,Brooklyn,203.0,11.0,100,9,-550,425,178,2,84,8
236,2015-11-28,San Antonio,Atlanta,193.5,7.5,99.5,1.0,-330,270,196,20,105,3
237,2015-11-28,Dallas,Denver,206.0,9.0,102.5,7.5,-430,360,173,11,73,15
238,2015-11-28,Utah,New Orleans,197.5,6.5,97.5,0.5,-240,200,188,14,101,5
239,2015-11-28,Portland,LA Lakers,203.0,9.0,100.0,0.5,-420,350,204,12,98,-2
240,2015-11-28,Golden State,Sacramento,221.0,15.0,108.5,6.5,-5000,1500,221,19,119,9
241,2015-11-29,Charlotte,Milwaukee,203.0,5.5,pk,97.5,-280,240,169,5,87,-3
242,2015-11-29,LA Clippers,Minnesota,207.0,8.5,102.0,2.5,-650,475,206,8,121,-3
243,2015-11-29,Toronto,Phoenix,205.0,6.0,104.0,2.5,-165,145,209,-5,107,-1
244,2015-11-29,Brooklyn,Detroit,194.0,3.0,96.5,1.0,175,-200,170,4,94,10
245,2015-11-29,Memphis,Philadelphia,194.0,11.0,95.5,6.0,-1600,900,176,8,108,2
246,2015-11-29,Orlando,Boston,200.5,1.0,106,3,115,-135,201,19,103,11
247,2015-11-29,LA Lakers,Indiana,201.5,7.5,101.5,1.5,475,-650,210,-4,127,9
248,2015-11-30,Miami,Boston,192.0,3.5,98.5,4.0,-175,155,200,-10,92,-4
249,2015-11-30,Detroit,Houston,197.5,2.5,96,4,-180,160,221,11,116,-12
250,2015-11-30,Chicago,San Antonio,190.5,3.5,99,4,170,-190,181,3,84,2
251,2015-11-30,Milwaukee,Denver,203.0,3.0,97,2,-170,150,166,18,76,16
252,2015-11-30,Atlanta,Okla City,210.0,1.0,106.5,3.5,135,-155,206,6,101,5
253,2015-11-30,Utah,Golden State,201.0,7.5,99.5,3.5,300,-360,209,-3,108,2
254,2015-11-30,Sacramento,Dallas,213.0,3.0,108,1,-135,115,210,14,98,18
255,2015-11-30,LA Clippers,Portland,206.5,8.0,102,5,-330,270,189,15,91,15
256,2015-12-01,Cleveland,Washington,202.5,8.5,102,8,-550,425,182,-12,85,-1
257,2015-12-01,Brooklyn,Phoenix,207.0,3.0,105.5,5.0,160,-180,185,3,92,-6
258,2015-12-01,New Orleans,Memphis,202.5,1.0,pk,103,-120,100,217,-9,88,-10
259,2015-12-01,Minnesota,Orlando,200.0,1.0,102,5,-120,100,189,-3,94,10
260,2015-12-02,Washington,LA Lakers,206.0,9.0,102.0,9.5,-650,475,212,-4,104,2
261,2015-12-02,Charlotte,Golden State,213.5,10.0,102.5,3.0,400,-500,215,-17,104,-8
262,2015-12-02,Detroit,Phoenix,203.0,3.5,103.5,2.5,-170,150,249,5,110,0
263,2015-12-02,New York,Philadelphia,191.5,8.5,94.5,0.5,-420,350,186,12,93,-3
264,2015-12-02,Chicago,Denver,199.0,9.0,97.0,4.5,-550,425,189,9,92,4
265,2015-12-02,Houston,New Orleans,212.5,3.0,107.5,3.5,-165,145,209,7,111,9
266,2015-12-02,Atlanta,Toronto,197.0,3.0,96.5,2.0,-170,150,182,-10,104,-24
267,2015-12-02,San Antonio,Milwaukee,190.5,12.5,92.5,4.0,-1100,700,165,25,79,15
268,2015-12-02,LA Clippers,Indiana,202.5,2.5,103.5,2.5,115,-135,194,-12,97,-15
269,2015-12-03,Miami,Okla City,200.5,2.5,101.5,2.5,160,-180,192,2,91,3
270,2015-12-03,Toronto,Denver,196.5,10.0,95.5,10.0,-700,500,211,-1,113,13
271,2015-12-03,Utah,Orlando,189.5,5.5,96.5,1.0,-175,155,197,-9,86,-12
272,2015-12-03,Memphis,San Antonio,186.5,2.0,95,1,140,-160,186,-20,105,-11
273,2015-12-03,Sacramento,Boston,212.5,2.0,110.0,3.5,120,-140,211,-17,124,-2
274,2015-12-03,Portland,Indiana,201.5,2.0,106,1,120,-140,234,12,119,15
275,2015-12-04,New York,Brooklyn,192.0,4.0,96,4,-165,145,199,17,92,-6
276,2015-12-04,Washington,Phoenix,210.5,2.5,106,1,125,-145,215,3,104,12
277,2015-12-04,Detroit,Milwaukee,194.0,6.5,pk,93.5,-270,230,197,7,106,-4
278,2015-12-04,Atlanta,LA Lakers,205.0,11.5,102,2,-900,600,187,13,99,-3
279,2015-12-04,Dallas,Houston,207.0,6.5,104.5,3.5,-220,190,196,-4,86,0
280,2015-12-04,New Orleans,Cleveland,206.0,4.5,103.5,2.5,175,-200,222,6,105,1
281,2015-12-05,Philadelphia,Denver,194.0,3.0,95.5,3.5,135,-155,213,-3,102,-10
282,2015-12-05,Toronto,Golden State,209.0,6.5,104.5,1.0,290,-350,221,-3,113,7
283,2015-12-05,Minnesota,Portland,204.0,1.5,100.0,3.5,-125,105,212,-6,107,-19
284,2015-12-05,Houston,Sacramento,219.0,4.0,108.5,1.5,-155,135,233,7,131,5
285,2015-12-05,Chicago,Charlotte,195.5,6.5,95,5,-240,200,198,-6,96,-4
