,Date,Home,Away,OU,Spread,OU_2H,Spread_2H,ML_home,ML_away,Points,Win Margin,2H Points,2H Win Margin
31,2012-11-03,Dallas,Charlotte,187.0,11.0,93.5,3.0,-625,475,225,27,111,19
32,2012-11-03,San Antonio,Utah,199.0,7.0,99.5,1.0,-335,275,210,10,104,-8
33,2012-11-03,Milwaukee,Cleveland,195.5,6.0,98,2,-300,250,207,3,103,-3
34,2012-11-03,LA Clippers,Golden State,195.0,8.5,98.0,7.5,-460,360,224,-4,114,0
35,2012-11-04,New York,Philadelphia,188.0,4.5,93.5,1.5,-160,140,184,16,83,3
36,2012-11-04,Toronto,Minnesota,187.0,3.5,95,1,-160,140,191,19,88,10
37,2012-11-04,Orlando,Phoenix,194.5,1.5,97.5,2.5,-110,-110,209,21,107,31
38,2012-11-04,Okla City,Atlanta,199.0,10.5,97.5,4.5,-550,425,199,-9,101,-13
39,2012-11-04,LA Lakers,Detroit,192.0,8.5,93.5,3.0,-360,300,187,29,91,1
40,2012-11-05,Philadelphia,New York,185.5,4.5,91.5,3.0,-140,120,198,-22,94,-14
41,2012-11-05,Miami,Phoenix,198.0,12.5,101.0,3.5,-1700,1100,223,25,105,13
42,2012-11-05,Brooklyn,Minnesota,193.0,8.0,97.5,0.5,-350,290,203,-11,94,-26
43,2012-11-05,Memphis,Utah,196.0,5.0,99,5,-210,175,197,9,100,12
44,2012-11-05,Dallas,Portland,195.0,5.0,99,2,-175,155,205,23,93,21
45,2012-11-05,San Antonio,Indiana,197.0,7.0,94.5,1.5,-410,335,180,22,95,13
46,2012-11-05,Sacramento,Golden State,199.5,2.0,97.0,1.5,-125,105,186,2,90,-6
47,2012-11-05,LA Clippers,Cleveland,195.0,10.5,100.5,9.5,-700,500,209,-7,102,0
48,2012-11-06,Chicago,Orlando,186.0,9.5,93.5,7.0,-520,415,192,6,99,9
49,2012-11-06,Okla City,Toronto,199.0,10.0,pk,97,-505,400,196,20,101,1
50,2012-11-06,Denver,Detroit,198.0,10.0,100,4,-670,495,206,12,97,5
51,2012-11-07,Charlotte,Phoenix,191.0,3.0,97.0,2.5,130,-150,227,-7,121,7
52,2012-11-07,Boston,Washington,188.0,10.5,93.0,8.5,-610,455,194,6,97,5
53,2012-11-07,Miami,Brooklyn,207.5,10.5,101.5,3.0,-650,475,176,30,85,21
54,2012-11-07,Atlanta,Indiana,189.5,3.0,96.0,2.5,-175,155,175,3,74,2
55,2012-11-07,Minnesota,Orlando,194.0,6.0,95.5,2.5,-250,210,165,15,93,11
56,2012-11-07,New Orleans,Philadelphia,182.0,1.0,pk,88,106,-117,139,-15,66,-16
57,2012-11-07,Houston,Denver,204.5,2.0,100.5,5.5,-145,125,180,-6,83,9
58,2012-11-07,Milwaukee,Memphis,197.5,1.0,97,4,-113,102,198,-18,99,-5
59,2012-11-07,Dallas,Toronto,198.0,6.0,97.0,0.5,-300,250,213,5,102,-6
60,2012-11-07,Utah,LA Lakers,195.0,3.0,99.0,2.5,-145,125,181,9,89,-1
61,2012-11-07,Sacramento,Detroit,191.5,5.0,96.5,1.0,-270,230,208,2,107,-7
62,2012-11-07,Golden State,Cleveland,202.0,5.0,101.0,0.5,-240,200,202,10,92,2
63,2012-11-07,LA Clippers,San Antonio,199.5,1.0,100.5,1.5,-102,-108,190,22,102,16
64,2012-11-08,Chicago,Okla City,201.5,1.5,95.5,2.0,125,-145,188,-6,93,-5
65,2012-11-08,Portland,LA Clippers,201.0,1.5,99,5,-110,100,193,-13,94,8
66,2012-11-09,Washington,Milwaukee,189.5,3.0,96.5,1.0,140,-160,192,-10,89,-1
67,2012-11-09,Orlando,Brooklyn,196.5,2.5,95.5,5.0,135,-155,175,-39,89,-25
68,2012-11-09,Boston,Philadelphia,179.5,6.0,91,6,-230,190,206,-6,104,6
69,2012-11-09,New York,Dallas,197.5,6.0,100.0,5.5,-260,220,198,10,86,12
70,2012-11-09,Atlanta,Miami,202.0,5.5,96.5,3.0,165,-190,184,-6,96,-10
71,2012-11-09,Memphis,Houston,196.5,7.0,95.5,6.5,-300,250,178,8,90,12
72,2012-11-09,New Orleans,Charlotte,181.0,6.5,91,1,-290,245,206,8,98,-2
73,2012-11-09,Okla City,Detroit,198.5,12.0,97,5,-850,625,199,11,108,4
74,2012-11-09,Minnesota,Indiana,182.5,1.5,91.5,1.0,-130,110,190,2,105,3
75,2012-11-09,Phoenix,Cleveland,200.5,4.5,100,5,-150,130,212,2,101,15
76,2012-11-09,Sacramento,San Antonio,197.0,5.5,97.5,1.0,200,-240,183,-11,97,-3
77,2012-11-09,Denver,Utah,200.5,4.5,101.5,1.5,-240,200,188,20,97,5
78,2012-11-09,LA Lakers,Golden State,195.5,6.5,98.5,1.5,-330,270,178,24,93,15
79,2012-11-10,Toronto,Philadelphia,184.5,2.0,91.5,5.5,-140,120,176,-10,91,9
80,2012-11-10,Indiana,Washington,183.0,9.0,93.0,5.5,-360,300,174,4,76,4
81,2012-11-10,Charlotte,Dallas,194.5,5.0,pk,98.5,220,-260,198,4,83,11
82,2012-11-10,Chicago,Minnesota,185.0,7.5,91.5,5.5,-360,300,167,7,86,8
83,2012-11-10,Houston,Detroit,195.0,8.0,96.5,2.5,-310,260,178,14,90,8
84,2012-11-10,Milwaukee,Boston,190.0,1.5,96.5,0.5,-105,-115,188,-4,107,-7
85,2012-11-10,Utah,Phoenix,201.0,9.0,101.5,2.5,-425,340,175,13,82,6
86,2012-11-10,Portland,San Antonio,198.5,5.0,97.0,3.5,120,-140,221,-3,126,-12
87,2012-11-10,Golden State,Denver,203.0,1.0,99.5,1.5,115,-135,208,-6,93,1
88,2012-11-11,Brooklyn,Orlando,191.0,8.0,94.5,0.5,-400,320,156,8,71,-7
89,2012-11-11,LA Clippers,Atlanta,198.0,5.5,95.5,3.5,-260,220,165,13,89,11
90,2012-11-11,Memphis,Miami,196.0,2.0,97.5,5.5,115,-135,190,18,93,3
91,2012-11-11,Okla City,Cleveland,203.5,9.5,99.5,2.5,-600,450,197,15,94,4
92,2012-11-11,LA Lakers,Sacramento,193.5,9.5,96.5,4.0,-680,490,193,13,88,4
93,2012-11-12,Toronto,Utah,193.0,3.0,97.5,3.0,130,-150,273,-7,99,-5
94,2012-11-12,Philadelphia,Milwaukee,188.5,3.5,96.5,5.0,-170,150,201,-9,89,3
95,2012-11-12,Detroit,Okla City,195.5,6.5,96.0,7.5,250,-300,182,-2,86,-8
96,2012-11-12,Chicago,Boston,184.0,3.0,93,5,-145,125,196,-6,92,6
97,2012-11-12,Houston,Miami,195.0,5.0,97,3,190,-230,223,-3,115,1
98,2012-11-12,Dallas,Minnesota,194.5,6.5,93,6,-290,245,172,-8,88,-2
99,2012-11-12,Phoenix,Denver,201.0,4.5,100.5,2.0,170,-200,210,10,99,13
100,2012-11-12,Portland,Atlanta,197.0,2.0,97,4,-150,130,182,-8,79,1
101,2012-11-13,Charlotte,Washington,188.0,1.5,95,3,-130,110,168,16,77,3
102,2012-11-13,Orlando,New York,188.0,6.0,93.5,7.0,255,-310,188,-10,86,-14
103,2012-11-13,Indiana,Toronto,185.5,8.5,92,8,-500,400,146,-2,64,8
104,2012-11-13,Brooklyn,Cleveland,196.0,6.0,95.5,3.0,-230,190,215,13,109,-9
105,2012-11-13,Sacramento,Portland,196.5,2.5,98,2,-140,120,189,-17,101,-13
106,2012-11-13,LA Lakers,San Antonio,195.5,1.0,98,2,103,-114,166,-2,85,-7
107,2012-11-14,Philadelphia,Detroit,187.5,7.0,91.5,9.0,-380,310,170,-18,84,0
108,2012-11-14,Boston,Utah,193.5,6.0,96.5,5.0,-230,190,191,5,101,7
109,2012-11-14,Milwaukee,Indiana,189.5,3.5,94.5,4.0,-180,160,184,14,90,-12
110,2012-11-14,Houston,New Orleans,187.5,6.5,92.0,2.5,-275,235,196,4,87,-15
111,2012-11-14,Okla City,Memphis,194.0,5.5,97.0,6.5,-220,180,204,-10,103,1
112,2012-11-14,Minnesota,Charlotte,185.5,7.5,90.5,7.0,-290,245,176,-2,87,11
113,2012-11-14,Dallas,Washington,192.5,8.5,94.5,0.5,-400,320,208,6,100,-12
114,2012-11-14,Phoenix,Chicago,184.5,2.0,pk,96.5,130,-150,218,-6,92,6
115,2012-11-14,Golden State,Atlanta,190.5,1.5,96.5,1.5,-113,102,180,4,80,-4
116,2012-11-14,LA Clippers,Miami,198.0,1.5,pk,99,100,-110,207,7,101,9
117,2012-11-15,Brooklyn,Boston,187.5,2.0,pk,91.5,-230,190,199,5,90,-4
118,2012-11-15,San Antonio,New York,191.0,5.5,97.5,3.0,-220,180,204,-4,92,-6
119,2012-11-15,Denver,Miami,189.5,3.5,101,5,-150,130,191,-5,95,7
120,2012-11-16,Philadelphia,Utah,186.5,1.0,92.0,2.5,-116,105,192,6,97,-3
121,2012-11-16,Detroit,Orlando,184.5,5.0,93,1,-210,175,216,-4,122,-10
122,2012-11-16,Indiana,Dallas,184.0,3.0,93.5,2.0,-130,110,186,20,89,21
123,2012-11-16,New Orleans,Okla City,187.5,6.0,92.5,4.0,230,-270,205,-15,102,14
124,2012-11-16,Minnesota,Golden State,183.0,2.5,93.5,0.5,-130,110,204,-8,101,-5
125,2012-11-16,Memphis,New York,191.0,6.0,95,2,-235,195,200,10,97,5
126,2012-11-16,Sacramento,Atlanta,190.0,2.5,95.0,0.5,110,-130,208,-16,94,-14
127,2012-11-16,Portland,Houston,198.5,2.0,98.5,3.0,-130,110,236,2,113,7
128,2012-11-16,LA Lakers,Phoenix,202.5,9.5,102.0,4.5,-550,425,216,12,97,7
129,2012-11-17,Boston,Toronto,189.0,8.0,92.5,2.5,-330,270,196,18,107,13
130,2012-11-17,LA Clippers,Chicago,195.5,6.0,94.0,0.5,-275,235,181,21,88,8
131,2012-11-17,Washington,Utah,189.0,3.5,94.5,4.0,145,-165,159,-7,81,-9
132,2012-11-17,Charlotte,Memphis,190.5,5.5,95.0,0.5,225,-265,181,-7,96,2
133,2012-11-17,Cleveland,Dallas,202.0,2.0,98.0,1.5,-140,120,198,-8,95,-9
134,2012-11-17,Milwaukee,New Orleans,189.5,7.5,96,5,-360,300,230,4,112,2
135,2012-11-17,San Antonio,Denver,199.5,6.5,100.0,1.5,-260,220,226,26,126,6
136,2012-11-17,Phoenix,Miami,203.5,6.0,100.5,5.0,235,-275,185,-9,81,-9
137,2012-11-18,New York,Indiana,187.5,7.5,91.5,0.5,-325,265,164,12,93,1
138,2012-11-18,Toronto,Orlando,188.0,4.5,pk,93.5,-175,155,183,11,93,3
139,2012-11-18,Philadelphia,Cleveland,191.0,6.5,94.0,3.5,-290,245,165,7,80,6
140,2012-11-18,Sacramento,Brooklyn,191.0,1.5,96,2,140,-160,189,-9,93,3
141,2012-11-18,Okla City,Golden State,197.5,10.0,98.0,1.5,-600,450,228,10,123,-3
142,2012-11-18,Detroit,Boston,192.5,3.5,94,4,155,-175,186,20,95,15
143,2012-11-18,Portland,Chicago,192.5,1.0,94.0,1.5,-140,120,196,8,102,0
144,2012-11-18,LA Lakers,Houston,205.0,7.5,104,2,-350,290,227,11,99,3
145,2012-11-19,Washington,Indiana,178.5,2.5,89.5,1.5,135,-155,185,-7,94,2
146,2012-11-19,Charlotte,Milwaukee,193.5,3.5,99.5,3.5,165,-190,200,4,91,3
147,2012-11-19,Atlanta,Orlando,187.0,9.5,93.5,5.0,-670,495,153,9,75,5
148,2012-11-19,Memphis,Denver,196.0,6.5,97.0,5.5,-300,250,189,-5,88,-2
149,2012-11-19,Dallas,Golden State,199.5,6.0,98,5,-220,185,206,-4,99,5
150,2012-11-19,San Antonio,LA Clippers,199.5,5.0,99.5,3.5,-185,165,179,-5,90,0
151,2012-11-19,Utah,Houston,197.0,7.0,95.5,1.5,-265,225,193,11,88,-6
152,2012-11-20,Philadelphia,Toronto,182.0,5.0,91.5,4.0,-210,175,204,8,102,8
153,2012-11-20,New Orleans,New York,189.5,6.0,92.0,3.5,320,-400,182,-22,81,-17
154,2012-11-20,LA Lakers,Brooklyn,208.0,6.0,102.5,4.5,-280,240,185,5,72,6
155,2012-11-21,Charlotte,Toronto,189.0,2.5,97.5,2.0,-135,115,195,1,89,1
156,2012-11-21,Orlando,Detroit,188.0,1.5,96,1,-113,102,164,16,71,19
157,2012-11-21,Cleveland,Philadelphia,185.5,4.0,91.0,5.5,165,-190,175,9,93,-3
158,2012-11-21,Indiana,New Orleans,182.0,7.0,89.5,6.5,-360,300,222,8,104,4
159,2012-11-21,Boston,San Antonio,195.0,1.5,97.5,1.5,101,-111,212,-12,108,-4
160,2012-11-21,Atlanta,Washington,182.0,10.0,91.5,5.0,-600,450,201,1,83,-3
161,2012-11-21,Miami,Milwaukee,205.0,10.0,99.5,5.5,-600,450,219,7,106,-2
162,2012-11-21,Okla City,LA Clippers,199.5,4.5,100.0,1.5,-165,145,228,6,96,-10
163,2012-11-21,Houston,Chicago,193.5,1.0,94.0,1.5,-118,107,182,4,94,8
164,2012-11-21,Minnesota,Denver,190.5,3.0,96.5,4.0,120,-140,195,-7,93,-21
165,2012-11-21,Dallas,New York,196.0,1.0,95.5,1.0,140,-160,225,3,122,8
166,2012-11-21,Phoenix,Portland,201.5,2.5,99.0,2.5,-130,110,201,27,100,14
167,2012-11-21,Sacramento,LA Lakers,209.0,5.0,99,5,200,-240,210,16,127,15
168,2012-11-21,Golden State,Brooklyn,196.0,2.5,96.5,2.5,-140,120,195,9,108,14
169,2012-11-23,Charlotte,Atlanta,187.0,3.0,pk,96,145,-165,192,-10,84,-4
170,2012-11-23,Orlando,Cleveland,182.5,4.5,94,4,-180,160,212,4,116,10
171,2012-11-23,Boston,Okla City,198.0,3.0,99,3,130,-150,208,8,115,5
172,2012-11-23,Brooklyn,LA Clippers,195.5,2.0,pk,95.5,130,-150,162,10,75,17
173,2012-11-23,Detroit,Toronto,191.5,2.0,pk,95.5,-130,110,181,1,91,-3
174,2012-11-23,Indiana,San Antonio,190.0,3.5,95.5,4.0,170,-200,201,-7,101,-11
175,2012-11-23,Memphis,LA Lakers,201.0,5.0,pk,99,-190,165,204,8,99,1
176,2012-11-23,Houston,New York,195.0,3.0,99.5,6.0,170,-200,234,28,105,13
177,2012-11-23,Denver,Golden State,201.0,6.5,100.5,6.5,-260,220,193,11,93,17
178,2012-11-23,Utah,Sacramento,192.5,10.0,96.5,6.0,-480,380,206,2,101,3
179,2012-11-23,Phoenix,New Orleans,195.0,4.5,96.5,4.5,-220,180,219,3,106,6
180,2012-11-23,Portland,Minnesota,194.5,2.5,99.5,2.0,-130,110,198,8,93,13
181,2012-11-24,Philadelphia,Okla City,190.0,4.0,96.0,2.5,160,-180,225,-7,97,1
182,2012-11-24,Washington,Charlotte,188.5,3.0,94.0,2.5,-190,165,214,-2,83,-1
183,2012-11-24,Atlanta,LA Clippers,190.0,1.0,93.5,3.5,115,-135,197,11,105,1
184,2012-11-24,Miami,Cleveland,195.0,14.5,98.0,13.5,-3635,1835,218,2,111,13
185,2012-11-24,Dallas,LA Lakers,209.0,1.0,100,5,105,-125,204,-26,101,1
186,2012-11-24,Milwaukee,Chicago,194.0,3.0,96.5,2.0,-145,125,179,-7,75,-7
187,2012-11-24,Sacramento,Utah,193.0,3.5,pk,99.5,-105,-115,205,11,98,16
188,2012-11-24,Golden State,Minnesota,194.0,3.5,99.5,2.5,-155,135,181,11,83,15
189,2012-11-25,Toronto,San Antonio,196.5,6.0,98.0,4.5,225,-265,217,-5,78,0
190,2012-11-25,New York,Detroit,192.5,11.0,94.0,0.5,-950,650,221,21,113,1
191,2012-11-25,Brooklyn,Portland,195.0,7.0,96.5,7.0,-300,250,183,13,87,17
192,2012-11-25,Philadelphia,Phoenix,195.0,5.5,96,1,-180,160,205,3,118,-2
193,2012-11-25,Orlando,Boston,191.5,5.5,pk,94,170,-200,226,-6,98,10
194,2012-11-25,Denver,New Orleans,196.5,10.0,96,3,-650,475,186,18,94,8
195,2012-11-26,Washington,San Antonio,191.0,8.0,97.0,0.5,250,-300,210,-26,102,-14
196,2012-11-26,Detroit,Portland,192.0,1.5,96.5,2.0,100,-120,209,7,106,2
197,2012-11-26,Chicago,Milwaukee,190.0,5.5,95,1,-170,150,185,-1,95,-11
198,2012-11-26,Memphis,Cleveland,197.0,12.0,95,10,-1000,700,162,6,73,11
199,2012-11-26,Okla City,Charlotte,200.5,12.5,97,2,-1000,700,183,45,95,5
200,2012-11-26,Utah,Denver,200.0,3.0,99.0,4.5,-160,140,208,2,89,13
201,2012-11-26,LA Clippers,New Orleans,192.0,12.5,94.0,11.5,-1200,800,203,-7,108,0
202,2012-11-26,Brooklyn,New York,193.0,1.0,pk,95.5,-105,-115,185,7,76,2
203,2012-11-27,Philadelphia,Dallas,192.5,3.5,94.5,4.0,-150,130,198,2,89,5
204,2012-11-27,Cleveland,Phoenix,204.0,2.0,98.5,1.0,135,-155,169,-13,100,-8
205,2012-11-27,Houston,Toronto,198.0,5.0,pk,100.5,-250,210,218,16,106,6
206,2012-11-27,Sacramento,Minnesota,195.5,1.0,97,1,-120,100,186,-8,93,-5
207,2012-11-27,LA Lakers,Indiana,196.0,7.5,96.5,9.0,-430,345,156,-2,83,5
208,2012-11-28,Washington,Portland,192.0,3.0,95.5,2.5,135,-155,166,2,80,2
209,2012-11-28,Orlando,San Antonio,197.0,7.5,98.0,0.5,295,-355,199,-21,103,-7
210,2012-11-28,Boston,Brooklyn,191.0,4.0,94.0,5.5,-175,155,178,-12,89,1
211,2012-11-28,Atlanta,Charlotte,192.0,9.5,95,7,-525,420,185,3,97,5
212,2012-11-28,Detroit,Phoenix,199.0,2.0,98.5,1.5,-150,130,194,40,95,29
213,2012-11-28,Chicago,Dallas,192.0,5.5,93.5,1.5,-260,220,179,23,79,7
214,2012-11-28,Milwaukee,New York,198.5,2.0,100,2,120,-140,190,-14,84,-4
215,2012-11-28,Memphis,Toronto,192.0,11.0,93,7,-730,530,185,21,90,20
216,2012-11-28,New Orleans,Utah,191.0,3.0,94.5,1.5,125,-145,180,-12,100,-10
217,2012-11-28,Okla City,Houston,205.0,10.0,104.5,2.0,-780,555,218,22,116,10
218,2012-11-28,LA Clippers,Minnesota,192.0,9.0,98,6,-520,415,196,6,84,4
219,2012-11-29,Miami,San Antonio,205.5,6.5,99.5,8.0,-1095,695,205,5,114,2
220,2012-11-29,Golden State,Denver,198.5,2.0,99.5,2.5,-105,-115,211,1,100,10
221,2012-11-30,Toronto,Phoenix,196.0,1.0,99.5,2.5,-150,130,198,4,95,5
222,2012-11-30,Charlotte,Philadelphia,188.5,2.5,94,1,140,-160,202,-6,98,-2
223,2012-11-30,Orlando,Brooklyn,188.0,4.5,92.0,3.5,175,-210,184,-12,95,-11
224,2012-11-30,Boston,Portland,191.5,5.0,95.0,3.5,-200,170,174,18,85,-5
225,2012-11-30,New York,Washington,190.5,14.0,93.5,3.5,-1300,900,195,21,92,10
226,2012-11-30,Atlanta,Cleveland,187.0,9.5,95,1,-425,340,224,-2,101,-13
227,2012-11-30,Memphis,Detroit,191.0,12.0,93.0,3.5,-650,475,168,12,70,4
228,2012-11-30,Okla City,Utah,205.0,8.5,100.5,2.0,-550,425,200,12,104,0
229,2012-11-30,Minnesota,Milwaukee,195.0,3.0,97.5,2.5,-130,110,180,10,76,0
230,2012-11-30,Sacramento,Indiana,188.0,1.0,94.0,0.5,105,-125,189,-5,106,-2
231,2012-11-30,LA Lakers,Denver,205.5,5.0,103.0,1.5,-240,200,225,19,97,5
232,2012-12-01,Miami,Brooklyn,195.5,8.5,97.5,7.5,-380,310,191,13,82,22
233,2012-12-01,Cleveland,Portland,192.5,1.0,97.0,0.5,-125,105,235,-1,87,-1
234,2012-12-01,Chicago,Philadelphia,183.5,5.5,90.5,4.5,-265,225,181,5,99,5
235,2012-12-01,New Orleans,Okla City,196.0,8.5,97.5,2.5,350,-450,179,-21,81,-11
236,2012-12-01,Houston,Utah,203.0,3.5,104.5,1.0,-260,220,240,8,133,-1
237,2012-12-01,Milwaukee,Boston,194.0,3.0,97.5,2.5,-150,130,179,3,84,4
238,2012-12-01,San Antonio,Memphis,195.0,4.5,99.5,4.5,-260,220,194,4,83,1
239,2012-12-01,Dallas,Detroit,195.0,7.5,96.5,7.0,-310,255,169,15,79,21
240,2012-12-01,LA Clippers,Sacramento,198.0,10.5,95.5,1.0,-1000,700,197,35,105,11
241,2012-12-01,Golden State,Indiana,190.0,3.5,95,1,-185,165,195,11,100,4
242,2012-12-02,New York,Phoenix,200.0,10.0,99.0,1.5,-825,625,205,7,104,-10
243,2012-12-02,LA Lakers,Orlando,200.0,12.5,98.5,9.0,-1500,1000,216,-10,112,-10
244,2012-12-03,Detroit,Cleveland,191.0,5.5,95,2,-225,-225,168,10,73,-7
245,2012-12-03,New Orleans,Milwaukee,188.5,3.5,94.0,4.5,155,-175,183,21,80,18
246,2012-12-03,Denver,Toronto,200.0,9.5,98.5,1.5,-700,510,223,3,118,-14
247,2012-12-03,Utah,LA Clippers,197.0,1.5,96.5,3.5,115,-135,209,-1,100,-8
248,2012-12-03,Golden State,Orlando,196.0,10.5,100.0,7.5,-545,435,196,-8,98,-4
249,2012-12-04,Washington,Miami,194.5,11.0,96.5,10.5,500,-700,206,4,92,-2
250,2012-12-04,Philadelphia,Minnesota,188.0,4.0,93.5,6.0,-155,135,193,-17,81,1
251,2012-12-04,Brooklyn,Okla City,190.5,2.5,97,2,170,-200,228,-6,119,7
252,2012-12-04,Chicago,Indiana,180.0,4.5,89,2,-175,155,156,-4,84,-6
253,2012-12-04,Memphis,Phoenix,196.0,10.5,98.5,9.5,-700,500,206,10,91,7
254,2012-12-04,Houston,LA Lakers,214.0,1.0,108.0,4.5,-115,-105,212,2,109,15
255,2012-12-05,Indiana,Portland,188.0,4.0,92.5,3.0,-180,160,191,7,93,9
256,2012-12-05,Charlotte,New York,197.5,6.5,98.0,6.5,280,-340,198,-2,94,-4
257,2012-12-05,Boston,Minnesota,190.0,6.5,99.0,5.5,-245,205,198,10,100,14
258,2012-12-05,Atlanta,Denver,198.0,2.0,pk,99.5,-125,105,212,4,106,0
259,2012-12-05,Detroit,Golden State,191.0,1.0,pk,95.5,-115,-105,201,-7,123,-5
260,2012-12-05,New Orleans,LA Lakers,197.5,5.5,98.0,4.5,170,-200,190,-16,95,-17
261,2012-12-05,Cleveland,Chicago,184.5,3.5,90.5,1.5,135,-155,180,-10,100,0
262,2012-12-05,San Antonio,Milwaukee,197.5,9.0,102.0,8.5,-450,350,209,11,99,17
263,2012-12-05,Utah,Orlando,195.0,9.0,96.5,2.0,-400,325,168,6,89,-5
264,2012-12-05,Sacramento,Toronto,198.0,2.5,98.5,1.5,-140,120,207,7,105,-1
265,2012-12-05,LA Clippers,Dallas,199.0,9.0,98.0,0.5,-400,325,202,22,100,4
266,2012-12-06,Miami,New York,202.5,7.5,99.0,6.5,-580,455,204,-20,98,-20
267,2012-12-06,Phoenix,Dallas,199.5,3.5,100.5,2.0,-185,165,191,-3,107,-7
268,2012-12-07,Indiana,Denver,195.0,2.0,97,2,-130,110,181,-3,80,-2
269,2012-12-07,Philadelphia,Boston,190.0,1.0,pk,94,110,-130,189,1,82,4
270,2012-12-07,Atlanta,Washington,193.0,9.5,94.5,1.5,-500,400,199,9,104,-4
271,2012-12-07,Detroit,Chicago,184.0,2.0,90.5,2.5,130,-150,212,-4,107,-9
272,2012-12-07,Brooklyn,Golden State,192.0,6.0,98.0,1.5,-270,230,211,-7,93,-15
273,2012-12-07,Minnesota,Cleveland,190.0,8.5,95,3,-490,390,164,18,83,11
274,2012-12-07,New Orleans,Memphis,183.5,7.5,91.0,1.5,310,-380,185,-7,95,5
275,2012-12-07,San Antonio,Houston,212.0,8.0,105.5,1.5,-400,320,206,22,104,10
276,2012-12-07,Milwaukee,Charlotte,196.5,7.5,97.0,0.5,-300,250,201,15,103,-3
277,2012-12-07,Utah,Toronto,199.0,6.5,100.0,0.5,-280,240,230,32,115,21
278,2012-12-07,Okla City,LA Lakers,209.5,8.5,106,1,-340,280,222,6,102,-8
279,2012-12-07,Sacramento,Orlando,195.5,3.5,96,2,-150,130,173,9,93,-3
280,2012-12-08,LA Clippers,Phoenix,202.5,10.5,101.5,4.5,-650,475,216,18,96,12
281,2012-12-08,Washington,Golden State,193.0,4.0,99.5,2.0,165,-190,198,-4,101,-1
282,2012-12-08,Charlotte,San Antonio,199.0,7.5,99.5,1.5,425,-550,234,-30,131,-15
283,2012-12-08,Miami,New Orleans,194.5,14.5,96.0,3.5,-2200,1300,196,16,85,-1
284,2012-12-08,Boston,Philadelphia,187.5,6.5,91.5,2.0,-270,230,171,13,95,-7
